locale,key,lineno,text
zh_CN,MISSING_EVENTS_ERROR,1.0,%1z\u4e00\u4e2a\u6216\u591a\u4e2a\u6307\u5b9a\u7684\u4e8b\u4ef6\u4e0d\u5b58\u5728\u3002
zh_CN,MISSING_PATHS_ERROR,1.0,%1z\u6267\u884c\u8de8\u670d\u52a1\u5668\u7684\u64cd\u4f5c\u65f6\u5fc5\u987b\u63d0\u4f9b\u6e90\u548c\u76ee\u6807\u73af\u5883\u7684\u8def\u5f84\u3002
zh_CN,MISSING_VAR_ERROR,1.0,%1z\u5b8f\u53d8\u91cf\u201c%#1s=\u201d\u4e0d\u5b58\u5728\u3002
zh_CN,NO_ACTION_TAKEN_ERROR,1.0,%1z\u6ca1\u6709\u91c7\u53d6\u884c\u52a8\u3002
zh_CN,NO_ENVIRONMENT_ERROR,1.0,%1z\u73af\u5883\u201c%#1s\u201d\u4e0d\u5b58\u5728\u3002
zh_CN,NO_PROJECT_ERROR,1.0,%1z\u9879\u76ee\u201c%#1s\u201d\u4e0d\u5b58\u5728\u3002
zh_CN,NO_PROJECT_VARS_NOTE,1.0,%3z\u6ca1\u6709\u52a0\u8f7d\u9879\u76ee\u53d8\u91cf\u3002
zh_CN,NO_PROJECT_WARN,1.0,%2z\u9879\u76ee\u201c%#1s\u201d\u4e0d\u5b58\u5728\u3002
zh_CN,NO_SESSION_ERROR,1.0,%1z\u4f1a\u8bdd\u4e0d\u5b58\u5728\u3002
zh_CN,PROJECT_COPIED_NOTE,1.0,%3z\u9879\u76ee\u201c%#2s\u201d(%#1s) \u5df2\u590d\u5236\u5230\u201c%#4s\u201d(%#3s)\u3002
zh_CN,PROJECT_CREATED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u521b\u5efa\u3002
zh_CN,PROJECT_DELETED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u5220\u9664\u3002
zh_CN,PROJECT_EXISTS_ERROR,1.0,%1z\u9879\u76ee\u201c%#1s\u201d\u5df2\u5b58\u5728\u3002
zh_CN,PROJECT_EXPORTED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u5bfc\u51fa\u81f3\u5b58\u6863\u6587\u4ef6\u201c%#2s\u201d\u3002
zh_CN,PROJECT_EXPORT_WARNING,1.0,%2z\u5c06\u9879\u76ee\u201c%#1s\u201d\u5bfc\u51fa\u81f3\u5b58\u6863\u6587\u4ef6\u201c%#2s\u201d\u5931\u8d25\u3002
zh_CN,PROJECT_IMPORTED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u4ece\u5b58\u6863\u6587\u4ef6\u201c%#2s\u201d\u5bfc\u5165\u3002
zh_CN,PROJECT_IMPORT_WARNING,1.0,%2z\u4ece\u5b58\u6863\u6587\u4ef6\u201c%#2s\u201d\u5bfc\u5165\u9879\u76ee\u201c%#1s\u201d\u5931\u8d25\u3002
zh_CN,PROJECT_INPUT_CHANGED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u8f93\u5165\u6570\u636e\u96c6\u5df2\u66f4\u6539\u4e3a\u201c%#2s\u201d\u3002
zh_CN,PROJECT_LOADED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5b8f\u53d8\u91cf\u5df2\u52a0\u8f7d\u3002
zh_CN,PROJECT_MIGRATED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u8fc1\u79fb\u3002
zh_CN,PROJECT_MIGRATION_WARNING,1.0,%2z\u9879\u76ee\u201c%#1s\u201d\u7684\u8fc1\u79fb\u5931\u8d25\u3002
zh_CN,PROJECT_MOVED_NOTE,1.0,%3z\u9879\u76ee\u201c%#2s\u201d(%#1s) \u5df2\u79fb\u81f3\u201c%#4s\u201d(%#3s)\u3002
zh_CN,PROJECT_OWNER_CHANGED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u73b0\u5728\u5f52\u201c%#2s\u201d\u6240\u6709\u3002
zh_CN,PROJECT_REGISTERED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u6ce8\u518c\u3002
zh_CN,PROJECT_RENAMED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u91cd\u547d\u540d\u4e3a\u201c%#2s\u201d\u3002
zh_CN,PROJECT_RUN_NOTE,1.0,"%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u8fd0\u884c (method=%#2s, importdata=%#3s)\u3002"
zh_CN,PROJECT_SETTINGS_EXPORTED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u7684\u8bbe\u7f6e\u5df2\u5bfc\u51fa\u81f3\u6587\u4ef6\u201c%#2s\u201d\u3002
zh_CN,PROJECT_SHARING_CHANGED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5171\u4eab\u73b0\u5728\u8bbe\u7f6e\u4e3a\u201c%#2s\u201d\u3002
zh_CN,PROJECT_UNREGISTERED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u6ce8\u9500\u3002
zh_CN,PROJECT_UPDATED_NOTE,1.0,%3z\u9879\u76ee\u201c%#1s\u201d\u5df2\u66f4\u65b0\u3002
zh_CN,PROJECT_VARS_CLEARED_NOTE,1.0,%3z\u9879\u76ee\u53d8\u91cf\u5df2\u6e05\u9664\u3002
zh_CN,REMOTE_ONLY_PATH_ERROR,1.0,%1z\u63d0\u4f9b\u8fdc\u7a0b\u8def\u5f84\u65f6\u5fc5\u987b\u6307\u5b9a\u5bf9\u5e94\u7684\u672c\u5730\u8def\u5f84\u3002
zh_CN,REPORT_SUCCEEDED_NOTE,1.0,%3z\u62a5\u8868\u6267\u884c\u6210\u529f\u3002\u8bf7\u53c2\u89c1\u201c%#1s\u201d\u83b7\u53d6\u8f93\u51fa\u3002
zh_CN,RESOLVED_VAR_NOTE,1.0,%3z\u89e3\u6790\u7684\u201c%#1s\u201d=%#2s
zh_CN,RETURN_CODE_ERROR,1.0,%1z\u64cd\u4f5c\u5931\u8d25\u3002\u9519\u8bef\u4ee3\u7801\u201c%#1s\u201d\u3002
zh_CN,SESSION_CLOSED_NOTE,1.0,%3z\u4e2d\u95f4\u5c42\u201c%#1s\u201d\u4e0a\u7684\u6d3b\u52a8\u4f1a\u8bdd\u6210\u529f\u5173\u95ed\u3002
zh_CN,SESSION_NOT_CLOSED_ERROR,1.0,%1z\u8bd5\u56fe\u5173\u95ed\u4e2d\u95f4\u5c42\u201c%#1s\u201d\u4e0a\u7684\u6d3b\u52a8\u4f1a\u8bdd\u5931\u8d25\u3002\u82e5\u4f1a\u8bdd\u5b58\u5728\uff0c\u5219\u5b83\u5df2\u88ab\u5220\u9664\u3002
zh_CN,SESSION_NOT_OPENED_ERROR,1.0,%1z\u8bd5\u56fe\u521b\u5efa\u4e2d\u95f4\u5c42\u201c%#1s\u201d\u4e0a\u7684\u4f1a\u8bdd\u5931\u8d25\u3002\u82e5\u4f1a\u8bdd\u5df2\u90e8\u5206\u521b\u5efa\uff0c\u5219\u5b83\u5df2\u88ab\u5220\u9664\u3002
zh_CN,SESSION_OPENED_LOCAL_NOTE,1.0,%3z\u4f1a\u8bdd\u5728\u5d4c\u5165\u7684\u4e2d\u95f4\u5c42\u201c%#1s\u201d\u4e0a\u521b\u5efa\u3002
zh_CN,SESSION_OPENED_REMOTE_NOTE,1.0,%3z\u4f1a\u8bdd\u5728\u8fdc\u7a0b\u4e2d\u95f4\u5c42\u201c%#1s\u201d\u4e0a\u521b\u5efa\u3002
zh_CN,STOPPING_MACRO_NOTE,1.0,%3z\u7531\u4e8e\u51fa\u9519\uff0c\u505c\u6b62\u201c%#1s\u201d\u3002
zh_CN,TEMP_ARCHIVE_WARNING,1.0,%2z\u672a\u80fd\u5220\u9664\u4e34\u65f6\u5b58\u6863\u6587\u4ef6\u201c%#1s\u201d\u3002
zh_CN,TOO_MANY_DEP_VARS_ERROR,1.0,%1z\u65e0\u6cd5\u521b\u5efa\u5177\u6709\u591a\u4e8e 1 \u4e2a\u56e0\u53d8\u91cf\u7684\u5c42\u6b21\u3002
zh_CN,UNREADABLE_DATASET_ERROR,1.0,%1z\u5bf9\u6570\u636e\u96c6\u201c%#1s\u201d\u7684\u8bfb\u53d6\u8bbf\u95ee\u5931\u8d25\u3002
zh_CN,VERSION_NOTE,1.0,%3z[%#1s] \u7248\u672c %#2s
zh_HK,ABORTED_NOTE,1.0,%3z\u56e0\u932f\u8aa4\u800c\u505c\u6b62 %#1s\u3002
zh_HK,ACCEPTED_VALUES_ERROR,1.0,%1z\u5df2\u63a5\u53d7\u503c\u70ba: %#1s
zh_HK,ARCHIVE_DELETED_NOTE,1.0,%3z\u5df2\u522a\u9664\u5c01\u5b58 %#1s\u3002
zh_HK,ARCHIVE_NOT_DELETED_ERROR,1.0,%1z\u672a\u522a\u9664\u5c01\u5b58 %#1s\u3002
zh_HK,AUTOMATIC_MIDTIER_NAME_NOTE,1.0,%3z\u5047\u8a2d\u6839\u64da\u767b\u5165\u985e\u578b\u7684\u9810\u8a2d\u4e2d\u9593\u5c64\u540d\u7a31: %#1s
zh_HK,COMBINATION_EVENT_ERROR,1.0,%1z\u7d44\u5408\u4e8b\u4ef6\u4e0d\u53ef\u4ee5\u5305\u542b\u53e6\u4e00\u500b\u7d44\u5408\u4e8b\u4ef6\u3002
zh_HK,CONFLICTING_ARGUMENTS_ERROR,1.0,%3z\u5f15\u6578 %#1s \u548c %#2s \u885d\u7a81\u3002
zh_HK,DATASET_VAR_ERROR,1.0,%1z\u8cc7\u6599\u96c6 %#2s (\u5f9e\u5f15\u6578 %#1s=) \u4e0d\u5b58\u5728\u3002
zh_HK,DEPRECATED_MACRO_WARNING,1.0,%2z\u5de8\u96c6 %#1s \u5df2\u904e\u6642\u3002
zh_HK,DEPRECATION_WARNING,1.0,%2z\u53c3\u6578 %#1s= \u904e\u6642\u3002\u6307\u5b9a\u7684\u503c\u6c92\u6709\u6548\u679c\u3002
zh_HK,EMPTY_ARG_ERROR,1.0,%1z\u5fc5\u8981\u5f15\u6578 %#1s= \u6c92\u6709\u503c\u3002
zh_HK,EMPTY_DATASET_ERROR,1.0,%1z\u8cc7\u6599\u96c6 %#1s \u672a\u5305\u542b\u89c0\u6e2c\u503c\u3002
zh_HK,EMPTY_DATASET_WARNING,1.0,%2z\u8cc7\u6599\u96c6 %#1s \u672a\u5305\u542b\u89c0\u6e2c\u503c\u3002
zh_HK,ENVIRONMENT_CREATED_NOTE,1.0,%3z\u5df2\u5efa\u7acb\u74b0\u5883 %#1s\u3002
zh_HK,ENVIRONMENT_DELETED_NOTE,1.0,%3z\u5df2\u522a\u9664\u74b0\u5883 %#1s\u3002
zh_HK,ENVIRONMENT_PATH_EXISTS_ERROR,1.0,%1z\u8def\u5f91 %#1s \u5df2\u6307\u6d3e\u7d66\u74b0\u5883 %#2s\u3002
zh_HK,ENVIRONMENT_PATH_USED_ERROR,1.0,%1z\u6240\u6307\u5b9a\u4e3b\u6a5f\u4e0a\u7684\u8def\u5f91 %#1s \u5df2\u8a3b\u518a\u70ba\u74b0\u5883\u3002
zh_HK,ENVIRONMENT_REGISTERED_NOTE,1.0,%3z\u5df2\u8a3b\u518a\u74b0\u5883 %#1s\u3002
zh_HK,ENVIRONMENT_UNREGISTERED_NOTE,1.0,%3z\u5df2\u53d6\u6d88\u8a3b\u518a\u74b0\u5883 %#1s\u3002
zh_HK,EVENTS_DELETED_NOTE,1.0,%3z\u5df2\u5f9e\u5c08\u6848 %#2s \u4e2d\u522a\u9664\u4e8b\u4ef6: %#1s
zh_HK,EVENT_CREATED_NOTE,1.0,%3z\u5df2\u5728\u5c08\u6848 %#2s \u4e2d\u5efa\u7acb\u4e8b\u4ef6 %#1s\u3002
zh_HK,EVENT_EXISTS_ERROR,1.0,%1z\u4e8b\u4ef6 %#1s \u5df2\u5b58\u5728\u3002
zh_HK,EVENT_REQUIRED_CHANGED_NOTE,1.0,%3z\u5c08\u6848 %#2s \u4e2d\u4e8b\u4ef6 %#1s \u7684 'required' \u8a2d\u5b9a\u73fe\u5728\u70ba %#3s\u3002
zh_HK,EXCEPTION_CAUGHT_ERROR,1.0,%1z%#1s \u4e2d\u6355\u6349\u5230\u4f8b\u5916\u72c0\u6cc1\u3002
zh_HK,INACCESSIBLE_DATASET_ERROR,1.0,%1z\u7121\u6cd5\u958b\u555f\u8cc7\u6599\u96c6 %#1s\u3002
zh_HK,INVALID_PATH_ERROR,1.0,%1z\u7121\u6548\u6a94\u6848\u7cfb\u7d71\u8def\u5f91: %#1s
zh_HK,INVALID_SAS_NAME_ERROR,1.0,%3z\u503c '%#1s' \u4e0d\u662f\u6709\u6548\u7684 SAS \u540d\u7a31\u3002
zh_HK,INVALID_VAR_ERROR,1.0,%1z\u5f15\u6578 %#1s= \u5177\u6709\u7121\u6548\u503c\u3002
zh_HK,INVOKING_NOTE,1.0,%3z\u53eb\u7528\u5de8\u96c6 %#1s
zh_HK,LEGACY_MSG1_ERROR,1.0,%1z\u500b\u5225\u547c\u53eb\u4e0a\u7684 user\u3001password\u3001host \u548c sasEnvironment \u5f15\u6578\u5df2\u904e\u6642\u3002
zh_HK,LEGACY_MSG2_ERROR,1.0,%1z\u4f7f\u7528 fslogin \u548c fslogout \u5de8\u96c6\u7ba1\u7406\u5de5\u4f5c\u968e\u6bb5\uff0c\u800c\u4f7f\u7528 midtier= \u5f15\u6578 (\u5fc5\u8981\u6642) \u8b58\u5225\u6bcf\u500b\u547c\u53eb\u4e0a\u7684\u76ee\u6a19\u5de5\u4f5c\u968e\u6bb5\u3002
zh_HK,LIST_LENGTH_MISMATCH_ERROR,1.0,%1z\u6e05\u55ae\u9577\u5ea6\u5fc5\u9808\u76f8\u540c: '%#1s' \u548c '%#2s'
zh_HK,LIST_VAR_ERROR,1.0,%1z\u5f15\u6578 %#1s= \u53ea\u80fd\u6709\u4e00\u500b\u503c\u3002
zh_HK,LOOKUP_FAILED_WARNING,1.0,%2z\u627e\u4e0d\u5230\u91dd\u5c0d %#1s \u5132\u5b58\u7684\u503c (\u8b58\u5225\u78bc: %#2s\%#3s)
zh_HK,MIDTIER_RESOLVE_MSG1_ERROR,1.0,"%1z\u7121\u6cd5\u81ea\u52d5\u89e3\u6790 midtier\u3002\u5168\u57df\u8b8a\u6578 ""fslastm"" \u6c92\u6709\u503c\u3002"
zh_HK,MIDTIER_RESOLVE_MSG2_ERROR,1.0,%1z\u5c1a\u672a\u5efa\u7acb\u5de5\u4f5c\u968e\u6bb5\uff0c\u6216\u5df2\u95dc\u9589\u5de5\u4f5c\u968e\u6bb5\u3002
zh_HK,MISSING_COLUMNS_ERROR,1.0,%1z\u8cc7\u6599\u96c6 %#1s \u672a\u5305\u542b\u5fc5\u8981\u6b04 '%#2s'\u3002
zh_HK,MISSING_EVENTS_ERROR,1.0,%1z\u4e00\u6216\u591a\u500b\u6307\u5b9a\u7684\u4e8b\u4ef6\u4e0d\u5b58\u5728\u3002
zh_HK,MISSING_PATHS_ERROR,1.0,%1z\u57f7\u884c\u8de8\u4f3a\u670d\u5668\u7684\u52d5\u4f5c\u6642\uff0c\u5fc5\u9808\u63d0\u4f9b\u4f86\u6e90\u548c\u76ee\u7684\u5730\u74b0\u5883\u7684\u8def\u5f91\u3002
zh_HK,MISSING_VAR_ERROR,1.0,%1z\u5de8\u96c6\u8b8a\u6578 %#1s= \u4e0d\u5b58\u5728\u3002
zh_HK,NO_ACTION_TAKEN_ERROR,1.0,%1z\u672a\u63a1\u53d6\u4efb\u4f55\u52d5\u4f5c\u3002
zh_HK,NO_ENVIRONMENT_ERROR,1.0,%1z\u74b0\u5883 %#1s \u4e0d\u5b58\u5728\u3002
zh_HK,NO_PROJECT_ERROR,1.0,%1z\u5c08\u6848 %#1s \u4e0d\u5b58\u5728\u3002
zh_HK,NO_PROJECT_VARS_NOTE,1.0,%3z\u5c1a\u672a\u8f09\u5165\u5c08\u6848\u8b8a\u6578\u3002
zh_HK,NO_PROJECT_WARN,1.0,%2z\u5c08\u6848 %#1s \u4e0d\u5b58\u5728\u3002
zh_HK,NO_SESSION_ERROR,1.0,%1z\u5de5\u4f5c\u968e\u6bb5\u4e0d\u5b58\u5728\u3002
zh_HK,PROJECT_COPIED_NOTE,1.0,%3z\u5c08\u6848 %#2s (%#1s) \u5df2\u8907\u88fd\u81f3 %#4s (%#3s)\u3002
zh_HK,PROJECT_CREATED_NOTE,1.0,%3z\u5df2\u5efa\u7acb\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_DELETED_NOTE,1.0,%3z\u5df2\u522a\u9664\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_EXISTS_ERROR,1.0,%1z\u5c08\u6848 %#1s \u5df2\u5b58\u5728\u3002
zh_HK,PROJECT_EXPORTED_NOTE,1.0,%3z\u5c08\u6848 %#1s \u5df2\u532f\u51fa\u81f3\u5c01\u5b58\u6a94\u6848 %#2s\u3002
zh_HK,PROJECT_EXPORT_WARNING,1.0,%2z\u5c07\u5c08\u6848 %#1s \u532f\u51fa\u81f3\u5c01\u5b58\u6a94\u6848 %#2s \u5931\u6557\u3002
zh_HK,PROJECT_IMPORTED_NOTE,1.0,%3z\u5df2\u5f9e\u5c01\u5b58\u6a94\u6848 %#2s \u532f\u5165\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_IMPORT_WARNING,1.0,%2z\u5f9e\u5c01\u5b58\u6a94\u6848 %#2s \u532f\u5165\u5c08\u6848 %#1s \u5931\u6557\u3002
zh_HK,PROJECT_INPUT_CHANGED_NOTE,1.0,%3z\u5c08\u6848 %#1s \u8f38\u5165\u8cc7\u6599\u96c6\u5df2\u8b8a\u66f4\u70ba %#2s\u3002
zh_HK,PROJECT_LOADED_NOTE,1.0,%3z\u5df2\u8f09\u5165\u5c08\u6848 %#1s \u5de8\u96c6\u8b8a\u6578\u3002
zh_HK,PROJECT_MIGRATED_NOTE,1.0,%3z\u5df2\u79fb\u8f49\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_MIGRATION_WARNING,1.0,%2z\u79fb\u8f49\u5c08\u6848 %#1s \u5931\u6557\u3002
zh_HK,PROJECT_MOVED_NOTE,1.0,%3z\u5c08\u6848 %#2s (%#1s) \u5df2\u79fb\u52d5\u81f3 %#4s (%#3s)\u3002
zh_HK,PROJECT_OWNER_CHANGED_NOTE,1.0,%3z%#2s \u73fe\u5728\u64c1\u6709\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_REGISTERED_NOTE,1.0,%3z\u5df2\u8a3b\u518a\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_RENAMED_NOTE,1.0,%3z\u5c08\u6848 %#1s \u5df2\u91cd\u65b0\u547d\u540d\u70ba %#2s\u3002
zh_HK,PROJECT_RUN_NOTE,1.0,%3z\u5df2\u57f7\u884c\u5c08\u6848 %#1s (method=%#2s\u3001importdata=%#3s)\u3002
zh_HK,PROJECT_SETTINGS_EXPORTED_NOTE,1.0,%3z\u5c08\u6848 %#1s \u4e2d\u7684\u8a2d\u5b9a\u5df2\u532f\u51fa\u81f3\u6a94\u6848 %#2s\u3002
zh_HK,PROJECT_SHARING_CHANGED_NOTE,1.0,%3z\u5c08\u6848 %#1s \u5171\u7528\u73fe\u5728\u8a2d\u5b9a\u70ba %#2s\u3002
zh_HK,PROJECT_UNREGISTERED_NOTE,1.0,%3z\u5df2\u53d6\u6d88\u8a3b\u518a\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_UPDATED_NOTE,1.0,%3z\u5df2\u66f4\u65b0\u5c08\u6848 %#1s\u3002
zh_HK,PROJECT_VARS_CLEARED_NOTE,1.0,%3z\u5df2\u6e05\u9664\u5c08\u6848\u8b8a\u6578\u3002
zh_HK,REMOTE_ONLY_PATH_ERROR,1.0,%1z\u63d0\u4f9b\u9060\u7aef\u8def\u5f91\u6642\uff0c\u5fc5\u9808\u6307\u5b9a\u5c0d\u61c9\u672c\u6a5f\u8def\u5f91\u3002
zh_HK,REPORT_SUCCEEDED_NOTE,1.0,%3z\u5831\u8868\u57f7\u884c\u6210\u529f\u3002\u5982\u9700\u8f38\u51fa\uff0c\u8acb\u53c3\u95b1 %#1s\u3002
zh_HK,RESOLVED_VAR_NOTE,1.0,%3z\u5df2\u89e3\u6790 %#1s=%#2s
zh_HK,RETURN_CODE_ERROR,1.0,%1z\u52d5\u4f5c\u5931\u6557\u3002\u932f\u8aa4\u78bc %#1s\u3002
zh_HK,SESSION_CLOSED_NOTE,1.0,%3z\u5df2\u9806\u5229\u95dc\u9589\u4e2d\u9593\u5c64 %#1s \u4e0a\u7684\u4f7f\u7528\u4e2d\u5de5\u4f5c\u968e\u6bb5\u3002
zh_HK,SESSION_NOT_CLOSED_ERROR,1.0,%1z\u5617\u8a66\u95dc\u9589\u4e2d\u9593\u5c64 %#1s \u4e0a\u7684\u4f7f\u7528\u4e2d\u5de5\u4f5c\u968e\u6bb5\u5931\u6557\u3002\u5982\u679c\u5de5\u4f5c\u968e\u6bb5\u5b58\u5728\uff0c\u5247\u5df2\u6368\u68c4\u5b83\u3002
zh_HK,SESSION_NOT_OPENED_ERROR,1.0,%1z\u5617\u8a66\u5728\u4e2d\u9593\u5c64 %#1s \u4e0a\u5efa\u7acb\u5de5\u4f5c\u968e\u6bb5\u5931\u6557\u3002\u5982\u679c\u5df2\u5c40\u90e8\u5efa\u7acb\u5de5\u4f5c\u968e\u6bb5\uff0c\u5247\u5df2\u6368\u68c4\u5b83\u3002
zh_HK,SESSION_OPENED_LOCAL_NOTE,1.0,%3z\u5167\u5d4c\u4e2d\u9593\u5c64 %#1s \u4e0a\u5efa\u7acb\u7684\u5de5\u4f5c\u968e\u6bb5\u3002
zh_HK,SESSION_OPENED_REMOTE_NOTE,1.0,%3z\u9060\u7aef\u4e2d\u9593\u5c64 %#1s \u4e0a\u5efa\u7acb\u7684\u5de5\u4f5c\u968e\u6bb5\u3002
zh_HK,STOPPING_MACRO_NOTE,1.0,%3z\u56e0\u932f\u8aa4\u800c\u505c\u6b62 %#1s\u3002
zh_HK,TEMP_ARCHIVE_WARNING,1.0,%2z\u7121\u6cd5\u522a\u9664\u66ab\u6642\u5c01\u5b58\u6a94\u6848 %#1s\u3002
zh_HK,TOO_MANY_DEP_VARS_ERROR,1.0,%1z\u7121\u6cd5\u5efa\u7acb\u8d85\u904e 1 \u500b\u61c9\u8b8a\u6578\u7684\u968e\u5c64\u3002
zh_HK,UNREADABLE_DATASET_ERROR,1.0,%1z\u8cc7\u6599\u96c6 %#1s \u7684\u8b80\u53d6\u5b58\u53d6\u5931\u6557\u3002
zh_HK,VERSION_NOTE,1.0,%3z[%#1s] \u7248\u672c %#2s
zh_TW,ABORTED_NOTE,1.0,%3z\u56e0\u932f\u8aa4\u800c\u505c\u6b62 %#1s\u3002
zh_TW,ACCEPTED_VALUES_ERROR,1.0,%1z\u5df2\u63a5\u53d7\u503c\u70ba: %#1s
zh_TW,ARCHIVE_DELETED_NOTE,1.0,%3z\u5df2\u522a\u9664\u5c01\u5b58 %#1s\u3002
zh_TW,ARCHIVE_NOT_DELETED_ERROR,1.0,%1z\u672a\u522a\u9664\u5c01\u5b58 %#1s\u3002
zh_TW,AUTOMATIC_MIDTIER_NAME_NOTE,1.0,%3z\u5047\u8a2d\u6839\u64da\u767b\u5165\u985e\u578b\u7684\u9810\u8a2d\u4e2d\u9593\u5c64\u540d\u7a31: %#1s
zh_TW,COMBINATION_EVENT_ERROR,1.0,%1z\u7d44\u5408\u4e8b\u4ef6\u4e0d\u53ef\u4ee5\u5305\u542b\u53e6\u4e00\u500b\u7d44\u5408\u4e8b\u4ef6\u3002
zh_TW,CONFLICTING_ARGUMENTS_ERROR,1.0,%3z\u5f15\u6578 %#1s \u548c %#2s \u885d\u7a81\u3002
zh_TW,DATASET_VAR_ERROR,1.0,%1z\u8cc7\u6599\u96c6 %#2s (\u5f9e\u5f15\u6578 %#1s=) \u4e0d\u5b58\u5728\u3002
zh_TW,DEPRECATED_MACRO_WARNING,1.0,%2z\u5de8\u96c6 %#1s \u5df2\u904e\u6642\u3002
zh_TW,DEPRECATION_WARNING,1.0,%2z\u53c3\u6578 %#1s= \u904e\u6642\u3002\u6307\u5b9a\u7684\u503c\u6c92\u6709\u6548\u679c\u3002
zh_TW,EMPTY_ARG_ERROR,1.0,%1z\u5fc5\u8981\u5f15\u6578 %#1s= \u6c92\u6709\u503c\u3002
zh_TW,EMPTY_DATASET_ERROR,1.0,%1z\u8cc7\u6599\u96c6 %#1s \u672a\u5305\u542b\u89c0\u6e2c\u503c\u3002
zh_TW,EMPTY_DATASET_WARNING,1.0,%2z\u8cc7\u6599\u96c6 %#1s \u672a\u5305\u542b\u89c0\u6e2c\u503c\u3002
zh_TW,ENVIRONMENT_CREATED_NOTE,1.0,%3z\u5df2\u5efa\u7acb\u74b0\u5883 %#1s\u3002
zh_TW,ENVIRONMENT_DELETED_NOTE,1.0,%3z\u5df2\u522a\u9664\u74b0\u5883 %#1s\u3002
zh_TW,ENVIRONMENT_PATH_EXISTS_ERROR,1.0,%1z\u8def\u5f91 %#1s \u5df2\u6307\u6d3e\u7d66\u74b0\u5883 %#2s\u3002
zh_TW,ENVIRONMENT_PATH_USED_ERROR,1.0,%1z\u6240\u6307\u5b9a\u4e3b\u6a5f\u4e0a\u7684\u8def\u5f91 %#1s \u5df2\u8a3b\u518a\u70ba\u74b0\u5883\u3002
zh_TW,ENVIRONMENT_REGISTERED_NOTE,1.0,%3z\u5df2\u8a3b\u518a\u74b0\u5883 %#1s\u3002
zh_TW,ENVIRONMENT_UNREGISTERED_NOTE,1.0,%3z\u5df2\u53d6\u6d88\u8a3b\u518a\u74b0\u5883 %#1s\u3002
zh_TW,EVENTS_DELETED_NOTE,1.0,%3z\u5df2\u5f9e\u5c08\u6848 %#2s \u4e2d\u522a\u9664\u4e8b\u4ef6: %#1s
zh_TW,EVENT_CREATED_NOTE,1.0,%3z\u5df2\u5728\u5c08\u6848 %#2s \u4e2d\u5efa\u7acb\u4e8b\u4ef6 %#1s\u3002
zh_TW,EVENT_EXISTS_ERROR,1.0,%1z\u4e8b\u4ef6 %#1s \u5df2\u5b58\u5728\u3002
zh_TW,EVENT_REQUIRED_CHANGED_NOTE,1.0,%3z\u5c08\u6848 %#2s \u4e2d\u4e8b\u4ef6 %#1s \u7684 'required' \u8a2d\u5b9a\u73fe\u5728\u70ba %#3s\u3002
zh_TW,EXCEPTION_CAUGHT_ERROR,1.0,%1z%#1s \u4e2d\u6355\u6349\u5230\u4f8b\u5916\u72c0\u6cc1\u3002
zh_TW,INACCESSIBLE_DATASET_ERROR,1.0,%1z\u7121\u6cd5\u958b\u555f\u8cc7\u6599\u96c6 %#1s\u3002
zh_TW,INVALID_PATH_ERROR,1.0,%1z\u7121\u6548\u6a94\u6848\u7cfb\u7d71\u8def\u5f91: %#1s
zh_TW,INVALID_SAS_NAME_ERROR,1.0,%3z\u503c '%#1s' \u4e0d\u662f\u6709\u6548\u7684 SAS \u540d\u7a31\u3002
zh_TW,INVALID_VAR_ERROR,1.0,%1z\u5f15\u6578 %#1s= \u5177\u6709\u7121\u6548\u503c\u3002
zh_TW,INVOKING_NOTE,1.0,%3z\u53eb\u7528\u5de8\u96c6 %#1s
zh_TW,LEGACY_MSG1_ERROR,1.0,%1z\u500b\u5225\u547c\u53eb\u4e0a\u7684 user\u3001password\u3001host \u548c sasEnvironment \u5f15\u6578\u5df2\u904e\u6642\u3002
