MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
385.0,IN_NO_CONFIG,1.0,N,%lNo configuration exists for this remote session.,SASHELP.FSP.OK.SLIST
386.0,IN_REMOTE_SUBMIT_FAILED,1.0,E,%LRemote submit failed. See log for details.,SASHELP.FSP.OK.SLIST
405.0,CL_MULTIDIM_POPMENU,1.0,L,"Appearance..., Select Columns..., Collapse, Computed Columns..., Computed Values..., Down, Drilldown, Expand, Left, Report Totals..., Right, Rotate,",
405.0,CL_MULTIDIM_POPMENU,2.0,L,"Up, Report Layout, Subset by Dimensions",
407.0,IN_COMP_LEVELS_TITLE,1.0,O,Computed Values,SASHELP.FSP.OK.SLIST
408.0,IN_LEVELS,1.0,O,Values,SASHELP.FSP.OK.SLIST
410.0,IN_MUST_HAVE_LOCATION,1.0,E,You must specify a location for the computed level.,SASHELP.FSP.OK.SLIST
411.0,CL_CALCS_LIST,1.0,L,"Difference of two values, Sum of two or more values, Ratio of two values, Percent, Mean of two or more values, Minimum of two or more values, Maximum of two or more values",SASHELP.FSP.OK.SLIST
412.0,IN_EOF_REACHED,1.0,N,End of file reached without a match.,SASHELP.FSP.OK.SLIST
413.0,IO_ORG_BOTH_ATTR,1.0,W,The HIEARCH and ORGDATA attributes have been assigned to this table.,SASHELP.FSP.OK.SLIST
413.0,IO_ORG_BOTH_ATTR,2.0,W,The organizational chart is assuming HIERARCH is the desired attribute.,SASHELP.FSP.OK.SLIST
413.0,IO_ORG_BOTH_ATTR,3.0,W,The resulting chart may not be correct.,SASHELP.FSP.OK.SLIST
417.0,IO_SHR_SERVER_REQUIRED,1.0,E,%LYou must specify a SAS/SHARE server.,SASHELP.FSP.OK.SLIST
419.0,CL_GRAPHS_POPMENU,1.0,L,"Change Graph Type..., Colors..., Graph Fonts..., Titles...,",SASHELP.FSP.OK.SLIST
419.0,CL_GRAPHS_POPMENU,2.0,L,"Footnotes..., Statistics..., Group & Axis..., Reference Lines...,",SASHELP.FSP.OK.SLIST
419.0,CL_GRAPHS_POPMENU,3.0,L,Pie Options...,SASHELP.FSP.OK.SLIST
420.0,IO_HOTSPOTR_NOTEXIST,1.0,W,%lNo hotspot has been defined.  Make sure an area on the report has been marked and a name has been specified.,SASHELP.FSP.OK.SLIST
421.0,IO_HOTR_NAME_NOTADDED,1.0,W,%lAn area on the report was marked but a hotspot name was not given.  Do you want to return to the window and add the hotspot?,SASHELP.FSP.YN.SLIST
422.0,IO_HOTG_NAME_NOTADDED,1.0,Q,%lAn area on the graph was selected but a hotspot name was not given.  Do you want to return to the window to add the hotspot?,SASHELP.FSP.YN.SLIST
423.0,IO_HOTNAMEG_NOBLANK,1.0,E,"%lIf you want to delete the hotspot, %1$, select Delete.  To add anew hotspot, select a new area on the graph.",SASHELP.FSP.OK.SLIST
424.0,IO_HOTNAMER_NOBLANK,1.0,E,"%lIf you want to delete the hotspot, %1$, select Delete. To add a new hotspot, mark a new area on the output.",SASHELP.FSP.OK.SLIST
425.0,IO_HOTNAME_UNIQUE,1.0,E,"%lThe name, %1$, has already been used.  Each hotspot name must be unique.",SASHELP.FSP.OK.SLIST
428.0,IN_VALUE_ATTRIBUTES,1.0,O,SAS/EIS: Column Appearance,SASHELP.FSP.OK.SLIST
429.0,IN_LABEL_ATTRIBUTES,1.0,O,SAS/EIS: Label Appearance,SASHELP.FSP.OK.SLIST
430.0,IN_OBJECT_NOT_SUPPORTED,1.0,E,This EIS object type cannot be added to,SASHELP.FSP.OK.SLIST
430.0,IN_OBJECT_NOT_SUPPORTED,2.0,E,the desktop in this release.,SASHELP.FSP.OK.SLIST
432.0,IO_NO_EDIT_METHOD,1.0,E,The edit method specified does not exist.,SASHELP.FSP.OK.SLIST
450.0,IN_TOTAL,1.0,O,Total,SASHELP.FSP.OK.SLIST
454.0,IO_NOT_SASAPPL,1.0,E,"%lThe application database, %1$, exists but it is not a valid EIS application database. Use the arrow to the right of the field to get a validlist of databases to choose from.",SASHELP.FSP.OK.SLIST
455.0,IO_DSNAME_ALREADY_EXISTS,1.0,E,%lThe SAS dataset %1$ already exists in the specified Path.,SASHELP.FSP.OK.SLIST
456.0,IO_INVALID_DATASET_NAME,1.0,E,%lInvalid dataset name ' %1$ '.   Please use a valid SAS name.,SASHELP.FSP.OK.SLIST
457.0,IN_SELECT_OBJECT,1.0,E,%lAn object must first be selected.,SASHELP.FSP.OK.SLIST
458.0,DI_ENTRY_NOTEXIST_WARN,1.0,W,"%lThe entry, %1$, does not exist.",SASHELP.FSP.OK.SLIST
460.0,IN_COMP_COL_REMOVED,1.0,N,Computed column %1$ is no longer valid.,SASHELP.FSP.OC.SLIST
460.0,IN_COMP_COL_REMOVED,2.0,N,Column %2$ used in definition is no longer available.,SASHELP.FSP.OC.SLIST
460.0,IN_COMP_COL_REMOVED,3.0,N,OK to delete computed column %1$ from the metabase.,SASHELP.FSP.OC.SLIST
460.0,IN_COMP_COL_REMOVED,4.0,N,Cancel to cancel report.,SASHELP.FSP.OC.SLIST
476.0,IN_READONLY_LIBRARY,1.0,N,You have selected a read-only library.,SASHELP.FSP.OK.SLIST
485.0,IO_SASCOMMAND_REQUIRED,1.0,E,"%lYou have chosen SAS command(s) as the target application type, but no SAS command has been specified.  If you do not want to assign a target application, select 'None' as the type when you return to",SASHELP.FSP.OK.SLIST
485.0,IO_SASCOMMAND_REQUIRED,2.0,E,the window.,SASHELP.FSP.OK.SLIST
486.0,IO_LABEL_SASNAME,1.0,E,%lLabel is not a SAS name.,SASHELP.FSP.OK.SLIST
510.0,IO_GRSEG_INERROR,1.0,E,%lThe graph name specified is invalid.  A valid name must be given.,SASHELP.FSP.OK.SLIST
514.0,IO_INVALID_VARIABLE,1.0,E,%lThe variable %1$ does not exist.,SASHELP.FSP.OK.SLIST
521.0,IO_INVALID_ACCESS_METHOD,1.0,E,%lA SAS Data Library configuration cannot be created,SASHELP.FSP.OK.SLIST
521.0,IO_INVALID_ACCESS_METHOD,2.0,E,because the access method (comamid) associated with the,SASHELP.FSP.OK.SLIST
