MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
3450.0,IO_VARNOTFOUND,2.0,E,or variable defined is not valid for,SASHELP.FSP.OK.SLIST
3450.0,IO_VARNOTFOUND,3.0,E,a %1$ variable.,SASHELP.FSP.OK.SLIST
3458.0,IO_DSNOTEXIST,1.0,E,Input data %1$ does not exist.,SASHELP.FSP.OK.SLIST
3465.0,IN_DMDBDONE,1.0,N,Partitioning completed.  DMDB %1$ has been created.,SASHELP.FSP.OK.SLIST
3480.0,IO_RULES_NOT_VALID,1.0,W,No rules could be generated from data as specified.,SASHELP.FSP.OK.SLIST
3496.0,IN_NEEDTRAIN,1.0,E,Can't score the data set %1$.  Training needs to be done first.,SASHELP.FSP.OK.SLIST
3498.0,IO_BROWSE_RESULTS_FROMOPEN,1.0,O,Tree creation completed. Select Results Browser... from the Tools pulldown menu.,SASHELP.FSP.OK.SLIST
3507.0,IO_NOASSESS,1.0,W,Must define assessment matrix.,SASHELP.FSP.OK.SLIST
3511.0,IO_NOTSASVAR,1.0,E,Invalid SAS variable name.,SASHELP.FSP.OK.SLIST
3563.0,IO_CONFRIM_DELETE,1.0,Q,Delete $1 ?,SASHELP.FSP.YN.SLIST
3583.0,IN_CLOSE_OPEN_WINDOWS,1.0,Q,%lOther Enterprise Miner windows remain open.  Are you sure you want to terminate your Enterprise Miner session?,SASHELP.FSP.YN.SLIST
3584.0,DI_PROJECT_ALREADY_EXISTS,1.0,E,%lEnter a new project name.  A project named %1$ already exists.,SASHELP.FSP.OK.SLIST
3585.0,IO_LIBREF_NOT_ALLOCATED,1.0,E,%lEnter a new path.  Unable to allocate the libref %1$ to the path %2$.,SASHELP.FSP.OK.SLIST
3586.0,DI_PATH_CONTAINS_PROJECT,1.0,E,%lEnter a new path.  The path %1$ already contains a project.,SASHELP.FSP.OK.SLIST
3587.0,IO_CAN_NOT_WRITE_TO_PATH,1.0,E,%lEnter a new path.  Unable to write to the path %1$.,SASHELP.FSP.OK.SLIST
3589.0,IO_REPLACE_FILE,1.0,Q,%lReplace the existing file %1$?,SASHELP.FSP.YN.SLIST
3590.0,IO_NONEXISTENT_FILE,1.0,W,%lThe file %1$ does not exist.,SASHELP.FSP.OK.SLIST
3591.0,IO_DELETE_FILE,1.0,Q,"%lDelete the %1$ ""%2$""?",SASHELP.FSP.YN.SLIST
3618.0,IN_PARTDONE,1.0,N,Data partition completed.  The %1$ been created.,SASHELP.FSP.OK.SLIST
3703.0,IO_DSUSED,1.0,E,Data set %1$ already used as a %2$.,SASHELP.FSP.OK.SLIST
3717.0,IO_LIBRARY_REQUIRED,1.0,E,%1$ library required.,SASHELP.FSP.OK.SLIST
3754.0,IO_SERVPROF_REQUIRED,1.0,E,Please select a server profile.,SASHELP.FSP.OK.SLIST
3755.0,IO_REMPATH_REQUIRED,1.0,E,Please enter a remote path.,SASHELP.FSP.OK.SLIST
3769.0,IN_DECISION,1.0,N,"Decision can not be blank, enter a name or remove the blank.",SASHELP.FSP.OK.SLIST
3775.0,IO_NOID,1.0,E,No id variable defined in the Input Data Set node.,SASHELP.FSP.OK.SLIST
3776.0,IO_NOSEQUENCE,1.0,N,Rules for association will be created since no sequence variable is defined in the Input Data Set node.,SASHELP.FSP.OK.SLIST
3793.0,IO_NODSNAME,1.0,E,Blank data set name is not valid.  %1$.,SASHELP.FSP.OK.SLIST
3794.0,IO_PRIOR,1.0,E,At least two prior probabilities should be > 0.,SASHELP.FSP.OK.SLIST
3911.0,IO_NOREMOTE_WORK_SASUSER,1.0,E,"The libraries WORK, SASUSER, and SASHELP cannot be",SASHELP.FSP.OK.SLIST
3911.0,IO_NOREMOTE_WORK_SASUSER,2.0,E,used with remote projects.  Please specify another,SASHELP.FSP.OK.SLIST
3911.0,IO_NOREMOTE_WORK_SASUSER,3.0,E,library name to use for remote processing.,SASHELP.FSP.OK.SLIST
3923.0,IN_DELTOOL,1.0,Q,"Do you want to remove the custom node type, %1$?",SASHELP.FSP.YN.SLIST
3926.0,IN_NOSERVER,1.0,Q,A connection to the server could not be established.,SASHELP.FSP.YN.SLIST
3926.0,IN_NOSERVER,2.0,Q,Do you want to run locally?,SASHELP.FSP.YN.SLIST
3927.0,IN_CLONETOOL,1.0,Q,"Do you want to create a custom node type from the node, %1$?",SASHELP.FSP.YN.SLIST
3928.0,IN_PWLENGTH,1.0,E,The password must contain at least 5 characters.  Please,SASHELP.FSP.OK.SLIST
