libname,memname,memtype,dbms_memtype,engine,index,path
SASHELP,TMPLFREQTAB_IT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLFREQTAB_JA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLFREQTAB_PL,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLFREQTAB_ZH,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLFREQTAB_ZT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLFSTD,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLFSTD_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_DE,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_ES,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_FR,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_IT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_JA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_KO,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_PL,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_ZH,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPA_ZT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_DE,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_ES,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_FR,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_IT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_JA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_PL,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_ZH,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPDM_ZT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_DE,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_ES,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_FR,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_IT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_JA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_PL,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_ZH,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPETS_ZT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_DE,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_ES,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_FR,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_IT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_JA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_PL,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_ZH,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPF_ZT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPHPF,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPHPF_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_DE,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_ES,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_FR,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_IT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_JA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_PL,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_ZH,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPSTAT_ZT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPTM,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLHPTM_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIMLCAS,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIMLCAS_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_DE,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_ES,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_FR,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_IT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_JA,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_PL,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_ZH,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLIML_ZT,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLMST,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLNETWORK,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLNETWORKCOMMON,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLNETWORKCOMMON_EN,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
SASHELP,TMPLNETWORKOPTIMIZATION,ITEMSTOR,,V9,no,( '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/u8/sashelp' '/pbr/sfw/sas/940/SASFoundation/9.4/nls/en/sascfg' '/pbr/sfw/sas/940/SASFoundation/9.4/sashelp' )
