libname,memname,path,objname,fmtname,fmttype,source,minw,mind,maxw,maxd,defw,defd
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFINDF,FINDFWKX,F,U,2.0,0.0,74.0,0.0,74.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFLOAT,FLOAT,F,U,4.0,0.0,4.0,31.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIFLOAT,FLOAT,I,U,4.0,0.0,4.0,31.0,4.0,0.0
,,,,FRACT,F,B,4.0,0.0,32.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIFRADF,FRADFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIFRADF,FRADFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFDWN,F,U,1.0,0.0,64.0,0.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFMY,F,U,5.0,0.0,14.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIFRADF,FRADFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFWDX,F,U,3.0,0.0,36.0,0.0,36.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRADF,FRADFWKX,F,U,3.0,0.0,54.0,0.0,54.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIFRSDF,FRSDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIFRSDF,FRSDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFDWN,F,U,1.0,0.0,64.0,0.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFMY,F,U,5.0,0.0,14.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIFRSDF,FRSDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFWDX,F,U,3.0,0.0,36.0,0.0,36.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFFRSDF,FRSDFWKX,F,U,3.0,0.0,54.0,0.0,54.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHDATE,HDATE,F,U,9.0,0.0,17.0,0.0,17.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHEBDA,HEBDATE,F,U,7.0,0.0,24.0,0.0,16.0,0.0
,,,,HEX,F,B,1.0,0.0,16.0,0.0,8.0,0.0
,,,,HEX,I,B,1.0,0.0,16.0,0.0,8.0,0.0
,,,,HHMM,F,B,2.0,0.0,20.0,19.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIHHMMS,HHMMSS,I,U,1.0,0.0,20.0,0.0,8.0,0.0
,,,,HOUR,F,B,2.0,0.0,20.0,19.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFDE,F,U,12.0,0.0,14.0,0.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIHUNDF,HUNDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFDT,F,U,12.0,0.0,80.0,39.0,38.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIHUNDF,HUNDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFDWN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFMN,F,U,1.0,0.0,64.0,0.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFMY,F,U,9.0,0.0,64.0,0.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIHUNDF,HUNDFMY,I,U,8.0,0.0,32.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFWDX,F,U,6.0,0.0,80.0,0.0,36.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFHUNDF,HUNDFWKX,F,U,3.0,0.0,80.0,0.0,56.0,0.0
,,,,IB,F,B,1.0,0.0,8.0,10.0,4.0,0.0
,,,,IB,I,B,1.0,0.0,8.0,10.0,4.0,0.0
,,,,IBR,F,B,1.0,0.0,8.0,10.0,4.0,0.0
,,,,IBR,I,B,1.0,0.0,8.0,10.0,4.0,0.0
,,,,IEEE,F,B,1.0,0.0,8.0,10.0,8.0,0.0
,,,,IEEE,I,B,3.0,0.0,8.0,10.0,4.0,0.0
,,,,IEEER,F,B,1.0,0.0,8.0,10.0,8.0,0.0
,,,,IEEER,I,B,3.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFIS860,IS8601DA,F,U,10.0,0.0,10.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIIS860,IS8601DA,I,U,10.0,0.0,10.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFIS860,IS8601DN,F,U,10.0,0.0,10.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIIS860,IS8601DN,I,U,10.0,0.0,10.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFIS860,IS8601DT,F,U,19.0,0.0,26.0,6.0,19.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIIS860,IS8601DT,I,U,19.0,0.0,26.0,6.0,19.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFIS860,IS8601DZ,F,U,20.0,0.0,35.0,6.0,26.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIIS860,IS8601DZ,I,U,20.0,0.0,35.0,6.0,26.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFIS860,IS8601LZ,F,U,9.0,0.0,20.0,6.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIIS860,IS8601LZ,I,U,9.0,0.0,20.0,6.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFIS860,IS8601TM,F,U,8.0,0.0,15.0,6.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIIS860,IS8601TM,I,U,8.0,0.0,15.0,6.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFIS860,IS8601TZ,F,U,9.0,0.0,20.0,6.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIIS860,IS8601TZ,I,U,9.0,0.0,20.0,6.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIITADF,ITADFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIITADF,ITADFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFDWN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFMY,F,U,5.0,0.0,14.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIITADF,ITADFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFWDX,F,U,3.0,0.0,34.0,0.0,34.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFITADF,ITADFWKX,F,U,3.0,0.0,56.0,0.0,56.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEMD,F,U,10.0,0.0,200.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEMDW,F,U,18.0,0.0,200.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEMNW,F,U,9.0,0.0,200.0,0.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEMON,F,U,5.0,0.0,200.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEQRW,F,U,6.0,0.0,200.0,0.0,15.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEQTR,F,U,4.0,0.0,200.0,12.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATESEM,F,U,6.0,0.0,200.0,0.0,11.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATESMW,F,U,6.0,0.0,200.0,0.0,15.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEWK,F,U,3.0,0.0,200.0,0.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEYDW,F,U,27.0,0.0,200.0,0.0,27.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEYM,F,U,10.0,0.0,200.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEYMD,F,U,15.0,0.0,200.0,0.0,15.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIJDATE,JDATEYMD,I,U,15.0,0.0,200.0,0.0,15.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEYMW,F,U,18.0,0.0,200.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEYT,F,U,14.0,0.0,200.0,0.0,26.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJDATE,JDATEYTW,F,U,43.0,0.0,200.0,0.0,46.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJNENG,JNENGO,F,U,6.0,0.0,200.0,3.0,21.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIJNENG,JNENGO,I,U,21.0,0.0,32.0,0.0,21.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJNENG,JNENGOT,F,U,27.0,0.0,200.0,3.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJNENG,JNENGOTW,F,U,49.0,0.0,200.0,3.0,52.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJNENG,JNENGOW,F,U,6.0,0.0,200.0,3.0,33.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJTIME,JTIMEH,F,U,5.0,0.0,200.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJTIME,JTIMEHM,F,U,10.0,0.0,200.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJTIME,JTIMEHMS,F,U,15.0,0.0,200.0,0.0,15.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJTIME,JTIMEHW,F,U,9.0,0.0,200.0,0.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJTIME,JTIMEMW,F,U,18.0,0.0,200.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFJTIME,JTIMESW,F,U,27.0,0.0,200.0,0.0,27.0,0.0
,,,,JULDATE,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,JULDAY,F,B,3.0,0.0,32.0,31.0,3.0,0.0
,,,,JULIAN,F,B,5.0,0.0,7.0,31.0,5.0,0.0
,,,,JULIAN,I,B,5.0,0.0,32.0,31.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFLOGPR,LOGPROB,F,U,4.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIMACDF,MACDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFDT,F,U,7.0,0.0,80.0,39.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIMACDF,MACDFDT,I,U,13.0,0.0,40.0,39.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFDWN,F,U,1.0,0.0,64.0,0.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFMN,F,U,1.0,0.0,64.0,0.0,18.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFMY,F,U,5.0,0.0,64.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIMACDF,MACDFMY,I,U,5.0,0.0,32.0,0.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFWDX,F,U,3.0,0.0,80.0,0.0,34.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMACDF,MACDFWKX,F,U,3.0,0.0,80.0,0.0,58.0,0.0
,,,,MDYAMPM,F,B,8.0,0.0,40.0,39.0,19.0,0.0
,,,,MDYAMPM,I,B,8.0,0.0,40.0,39.0,19.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMINGU,MINGUO,F,U,1.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIMINGU,MINGUO,I,U,6.0,0.0,10.0,0.0,6.0,0.0
,,,,MMDDYY,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,MMDDYY,I,B,6.0,0.0,32.0,31.0,6.0,0.0
,,,,MMDDYYB,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,MMDDYYC,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,MMDDYYD,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,MMDDYYN,F,B,2.0,0.0,8.0,7.0,8.0,0.0
,,,,MMDDYYP,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,MMDDYYS,F,B,2.0,0.0,10.0,9.0,8.0,0.0
,,,,MMSS,F,B,2.0,0.0,20.0,19.0,5.0,0.0
,,,,MMYY,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,MMYYC,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,MMYYD,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,MMYYN,F,B,4.0,0.0,32.0,31.0,6.0,0.0
,,,,MMYYP,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,MMYYS,F,B,5.0,0.0,32.0,31.0,7.0,0.0
,,,,MONNAME,F,B,1.0,0.0,32.0,31.0,9.0,0.0
,,,,MONTH,F,B,1.0,0.0,32.0,31.0,2.0,0.0
,,,,MONYY,F,B,5.0,0.0,7.0,6.0,5.0,0.0
,,,,MONYY,I,B,5.0,0.0,32.0,31.0,5.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFMRB,MRB,F,U,2.0,0.0,8.0,10.0,4.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIMRB,MRB,I,U,2.0,0.0,8.0,10.0,4.0,0.0
,,,,MSEC,I,B,8.0,0.0,8.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIND860,ND8601DA,I,U,4.0,0.0,10.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIND860,ND8601DN,I,U,4.0,0.0,10.0,0.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIND860,ND8601DT,I,U,4.0,0.0,26.0,6.0,19.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIND860,ND8601DZ,I,U,15.0,0.0,35.0,6.0,26.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIND860,ND8601TM,I,U,2.0,0.0,15.0,6.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWIND860,ND8601TZ,I,U,7.0,0.0,20.0,6.0,14.0,0.0
,,,,NEGPAREN,F,B,1.0,0.0,32.0,31.0,6.0,0.0
,,,,NEGPAREN,I,B,3.0,0.0,32.0,31.0,6.0,0.0
,,,,NENGO,F,B,2.0,0.0,10.0,9.0,10.0,0.0
,,,,NENGO,I,B,7.0,0.0,32.0,31.0,10.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLBES,NLBEST,F,U,1.0,0.0,32.0,31.0,12.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLD,NLD,F,U,1.0,0.0,32.0,16.0,12.0,3.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATE,F,U,10.0,0.0,200.0,0.0,20.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDAT,NLDATE,I,U,10.0,0.0,200.0,0.0,10.0,0.0
,,,,NLDATEL,F,B,2.0,0.0,200.0,0.0,18.0,0.0
,,,,NLDATEM,F,B,2.0,0.0,200.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATEMD,F,U,6.0,0.0,200.0,0.0,16.0,0.0
,,,,NLDATEMDL,F,B,5.0,0.0,200.0,0.0,12.0,0.0
,,,,NLDATEMDM,F,B,5.0,0.0,200.0,0.0,9.0,0.0
,,,,NLDATEMDS,F,B,5.0,0.0,200.0,0.0,5.0,0.0
,,,,NLDATEMN,F,B,4.0,0.0,200.0,0.0,9.0,0.0
,,,,NLDATES,F,B,2.0,0.0,200.0,0.0,10.0,0.0
,,,,NLDATEW,F,B,10.0,0.0,200.0,0.0,29.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDAT,NLDATEW,I,U,16.0,0.0,200.0,0.0,20.0,0.0
,,,,NLDATEWN,F,B,4.0,0.0,200.0,0.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATEYM,F,U,6.0,0.0,200.0,0.0,16.0,0.0
,,,,NLDATEYML,F,B,5.0,0.0,200.0,0.0,14.0,0.0
,,,,NLDATEYMM,F,B,5.0,0.0,200.0,0.0,11.0,0.0
,,,,NLDATEYMS,F,B,5.0,0.0,200.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATEYQ,F,U,4.0,0.0,200.0,0.0,16.0,0.0
,,,,NLDATEYQL,F,B,4.0,0.0,200.0,0.0,18.0,0.0
,,,,NLDATEYQM,F,B,4.0,0.0,200.0,0.0,7.0,0.0
,,,,NLDATEYQS,F,B,4.0,0.0,200.0,0.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATEYR,F,U,2.0,0.0,200.0,0.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATEYW,F,U,5.0,0.0,200.0,0.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATM,F,U,10.0,0.0,200.0,3.0,30.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDAT,NLDATM,I,U,19.0,0.0,200.0,0.0,19.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMAP,F,U,16.0,0.0,200.0,3.0,32.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDAT,NLDATMAP,I,U,17.0,0.0,200.0,0.0,32.0,0.0
,,,,NLDATMDT,F,B,10.0,0.0,200.0,0.0,18.0,0.0
,,,,NLDATML,F,B,9.0,0.0,200.0,3.0,30.0,0.0
,,,,NLDATMM,F,B,9.0,0.0,200.0,3.0,24.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMMD,F,U,6.0,0.0,200.0,0.0,16.0,0.0
,,,,NLDATMMDL,F,B,5.0,0.0,200.0,0.0,12.0,0.0
,,,,NLDATMMDM,F,B,5.0,0.0,200.0,0.0,9.0,0.0
,,,,NLDATMMDS,F,B,5.0,0.0,200.0,0.0,5.0,0.0
,,,,NLDATMMN,F,B,4.0,0.0,200.0,0.0,9.0,0.0
,,,,NLDATMS,F,B,9.0,0.0,200.0,3.0,19.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMTM,F,U,16.0,0.0,200.0,3.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMTZ,F,U,16.0,0.0,200.0,3.0,32.0,0.0
,,,,NLDATMW,F,B,16.0,0.0,200.0,3.0,41.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDAT,NLDATMW,I,U,34.0,0.0,200.0,0.0,40.0,0.0
,,,,NLDATMWN,F,B,4.0,0.0,200.0,0.0,9.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMWZ,F,U,16.0,0.0,200.0,3.0,40.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMYM,F,U,6.0,0.0,200.0,0.0,16.0,0.0
,,,,NLDATMYML,F,B,5.0,0.0,200.0,0.0,14.0,0.0
,,,,NLDATMYMM,F,B,5.0,0.0,200.0,0.0,11.0,0.0
,,,,NLDATMYMS,F,B,5.0,0.0,200.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMYQ,F,U,4.0,0.0,200.0,0.0,16.0,0.0
,,,,NLDATMYQL,F,B,4.0,0.0,200.0,0.0,18.0,0.0
,,,,NLDATMYQM,F,B,4.0,0.0,200.0,0.0,7.0,0.0
,,,,NLDATMYQS,F,B,4.0,0.0,200.0,0.0,6.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMYR,F,U,2.0,0.0,200.0,0.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMYW,F,U,5.0,0.0,200.0,0.0,16.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDAT,NLDATMZ,F,U,16.0,0.0,200.0,3.0,40.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFDD,F,U,2.0,0.0,10.0,0.0,8.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFDE,F,U,5.0,0.0,18.0,0.0,14.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWINLDDF,NLDDFDE,I,U,7.0,0.0,32.0,0.0,7.0,0.0
,,/pbr/sfw/sas/940/SASFoundation/9.4/sasexe,UWFNLDDF,NLDDFDN,F,U,1.0,0.0,64.0,0.0,2.0,0.0
