Name,Name2,City,City2,MapIDNameAbrv,ZIP,ZCTA,First,Last
Keenland,KEENLAND,Raleigh,RALEIGH,NC,27613.0,27613.0,61709.0,61710.0
Keenwood,KEENWOOD,Raleigh,RALEIGH,NC,27610.0,27610.0,61711.0,61712.0
Keeter,KEETER,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,61713.0,61714.0
Keeter Center,KEETERCENTER,Raleigh,RALEIGH,NC,27601.0,27601.0,61715.0,61722.0
Keeton,KEETON,Cary,CARY,NC,27511.0,27511.0,61723.0,61724.0
Keighley,KEIGHLEY,Raleigh,RALEIGH,NC,27612.0,27612.0,61725.0,61726.0
Keighley Forest,KEIGHLEYFOREST,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,61727.0,61732.0
Keisler,KEISLER,Cary,CARY,NC,27511.0,27518.0,61733.0,61733.0
Keisler,KEISLER,Cary,CARY,NC,27518.0,27518.0,61734.0,61734.0
Keith,KEITH,Apex,APEX,NC,27502.0,27502.0,61735.0,61736.0
Keith,KEITH,Cary,CARY,NC,27511.0,27511.0,61737.0,61740.0
Keith,KEITH,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,61741.0,61746.0
Keith,KEITH,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,61747.0,61748.0
Keith,KEITH,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,61753.0,61758.0
Keith,KEITH,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,61763.0,61774.0
Keith,KEITH,Raleigh,RALEIGH,NC,27610.0,27610.0,61775.0,61782.0
Keith Hills,KEITHHILLS,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,61783.0,61790.0
Keith Ridge,KEITHRIDGE,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,61791.0,61792.0
Keiths,KEITHS,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,61793.0,61800.0
Keith Store,KEITHSTORE,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,61801.0,61808.0
Keith Store,KEITHSTORE,Raleigh,RALEIGH,NC,27614.0,27614.0,61809.0,61814.0
Keith Weathers,KEITHWEATHERS,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,61815.0,61818.0
Keithwood,KEITHWOOD,Cary,CARY,NC,27511.0,27511.0,61819.0,61822.0
Kelekent,KELEKENT,Cary,CARY,NC,27518.0,27518.0,61823.0,61826.0
Kelford,KELFORD,Raleigh,RALEIGH,NC,27606.0,27606.0,61827.0,61828.0
Kellerhis,KELLERHIS,Apex,APEX,NC,27502.0,27502.0,61829.0,61834.0
Kellett Ln,KELLETTLN,Raleigh,RALEIGH,NC,27616.0,27616.0,61835.0,61836.0
Kelley,KELLEY,Raleigh,RALEIGH,NC,27615.0,27615.0,61837.0,61838.0
Kelley Austin,KELLEYAUSTIN,Raleigh,RALEIGH,NC,27610.0,27610.0,61839.0,61840.0
Kelley Meadows,KELLEYMEADOWS,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,61841.0,61850.0
Kellwood,KELLWOOD,Raleigh,RALEIGH,NC,27609.0,27609.0,61851.0,61852.0
Kelly,KELLY,Apex,APEX,NC,27502.0,27502.0,61853.0,61912.0
Kelly,KELLY,Apex,APEX,NC,27523.0,27523.0,61913.0,61924.0
Kelly,KELLY,Garner,GARNER,NC,27529.0,27529.0,61925.0,61930.0
Kelly,KELLY,Apex,APEX,NC,27539.0,27539.0,61931.0,61932.0
Kelly,KELLY,Wendell,WENDELL,NC,27591.0,27591.0,61933.0,61936.0
Kelly,KELLY,Raleigh,RALEIGH,NC,27610.0,27610.0,61937.0,61938.0
Kelly Brook,KELLYBROOK,Apex,APEX,NC,27502.0,27502.0,61939.0,61940.0
Kelly Creek,KELLYCREEK,Fuquay-Varina,FUQUAYVARINA,NC,27540.0,27540.0,61941.0,61944.0
Kelly Glen,KELLYGLEN,Apex,APEX,NC,27502.0,27502.0,61945.0,61954.0
Kelly Green,KELLYGREEN,Rolesville,ROLESVILLE,NC,27571.0,27571.0,61955.0,61956.0
Kelly Oak,KELLYOAK,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,61957.0,61958.0
Kelly Pine,KELLYPINE,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,61959.0,61960.0
Kelly Point,KELLYPOINT,Apex,APEX,NC,27502.0,27502.0,61961.0,61962.0
Kellyridge,KELLYRIDGE,Apex,APEX,NC,27502.0,27502.0,61963.0,61976.0
Kellyridge,KELLYRIDGE,Apex,APEX,NC,27523.0,27523.0,61977.0,61978.0
Kelly Springs,KELLYSPRINGS,Cary,CARY,NC,27519.0,27519.0,61979.0,61982.0
Kellywood,KELLYWOOD,Fuquay-Varina,FUQUAYVARINA,NC,27526.0,27526.0,61983.0,61984.0
Kelmscot,KELMSCOT,Raleigh,RALEIGH,NC,27615.0,27615.0,61985.0,61988.0
Kelnor,KELNOR,Morrisville,MORRISVILLE,NC,27560.0,27560.0,61989.0,61990.0
Kelso,KELSO,Cary,CARY,NC,27511.0,27511.0,61991.0,61992.0
Kelton,KELTON,Raleigh,RALEIGH,NC,27615.0,27615.0,61993.0,61996.0
Kelton Cottage,KELTONCOTTAGE,Morrisville,MORRISVILLE,NC,27560.0,27560.0,61997.0,61998.0
Kelty,KELTY,Cary,CARY,NC,27511.0,27511.0,61999.0,62000.0
Kelvington,KELVINGTON,Apex,APEX,NC,27502.0,27502.0,62001.0,62002.0
Kelway,KELWAY,Raleigh,RALEIGH,NC,27614.0,27614.0,62003.0,62010.0
Kemble Ridge,KEMBLERIDGE,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,62011.0,62018.0
Kemet,KEMET,Zebulon,ZEBULON,NC,27597.0,27597.0,62019.0,62020.0
Kemp,KEMP,Knightdale,KNIGHTDALE,NC,,27610.0,62021.0,62024.0
Kemp,KEMP,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,62025.0,62040.0
Kemp,KEMP,Wendell,WENDELL,NC,27591.0,27591.0,62041.0,62044.0
Kemper,KEMPER,Cary,CARY,NC,27518.0,27518.0,62045.0,62046.0
Kempmill,KEMPMILL,Cary,CARY,NC,27519.0,27519.0,62047.0,62048.0
Kempsey,KEMPSEY,Fuquay-Varina,FUQUAYVARINA,NC,27526.0,27526.0,62049.0,62050.0
Kempsford,KEMPSFORD,Raleigh,RALEIGH,NC,27604.0,27604.0,62051.0,62054.0
Kempthorne,KEMPTHORNE,Cary,CARY,NC,27519.0,27519.0,62055.0,62058.0
Kempton,KEMPTON,Raleigh,RALEIGH,NC,27615.0,27615.0,62059.0,62068.0
Kempwood,KEMPWOOD,Cary,CARY,NC,27513.0,27513.0,62069.0,62070.0
Ken,KEN,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,62071.0,62084.0
Kenbridge,KENBRIDGE,Cary,CARY,NC,27511.0,27511.0,62085.0,62086.0
Kenbrook,KENBROOK,Garner,GARNER,NC,27529.0,27529.0,62087.0,62092.0
Kencot,KENCOT,Raleigh,RALEIGH,NC,27615.0,27615.0,62093.0,62094.0
Kendall,KENDALL,Raleigh,RALEIGH,NC,27603.0,27606.0,62095.0,62096.0
Kendall,KENDALL,Raleigh,RALEIGH,NC,27606.0,27606.0,62097.0,62098.0
Kendall Hill,KENDALLHILL,Willow Spring,WILLOWSPRING,NC,27592.0,27592.0,62099.0,62104.0
Kendle Crest,KENDLECREST,Raleigh,RALEIGH,NC,27614.0,27614.0,62105.0,62106.0
Kendleton,KENDLETON,Cary,CARY,NC,27518.0,27518.0,62107.0,62110.0
Kendlewick,KENDLEWICK,Cary,CARY,NC,27511.0,27511.0,62111.0,62114.0
Kendricks,KENDRICKS,Raleigh,RALEIGH,NC,27613.0,27615.0,62115.0,62117.0
Kendricks,KENDRICKS,Raleigh,RALEIGH,NC,27615.0,27615.0,62118.0,62118.0
Kenilworth,KENILWORTH,Raleigh,RALEIGH,NC,27613.0,27613.0,62119.0,62122.0
Kenly,KENLY,Raleigh,RALEIGH,NC,27607.0,27607.0,62123.0,62124.0
Kenmont,KENMONT,Holly Springs,HOLLYSPRINGS,NC,27540.0,27540.0,62125.0,62132.0
Kenmore,KENMORE,Raleigh,RALEIGH,NC,27608.0,27608.0,62133.0,62138.0
Kenmure,KENMURE,Cary,CARY,NC,27511.0,27511.0,62139.0,62140.0
Kenna,KENNA,Garner,GARNER,NC,27529.0,27529.0,62141.0,62144.0
Kennebec,KENNEBEC,Angier,ANGIER,NC,,27526.0,62145.0,62145.0
Kennebec,KENNEBEC,Fuquay-Varina,FUQUAYVARINA,NC,,27592.0,62146.0,62146.0
Kennebec,KENNEBEC,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,62147.0,62150.0
Kennebec,KENNEBEC,Fuquay-Varina,FUQUAYVARINA,NC,27592.0,27592.0,62151.0,62155.0
Kennebec,KENNEBEC,Willow Spring,WILLOWSPRING,NC,27592.0,27592.0,62156.0,62252.0
Kennebec Church,KENNEBECCHURCH,Angier,ANGIER,NC,27501.0,27501.0,62253.0,62262.0
Kennebuck,KENNEBUCK,Raleigh,RALEIGH,NC,27613.0,27613.0,62263.0,62268.0
Kennedy,KENNEDY,Raleigh,RALEIGH,NC,27610.0,27610.0,62269.0,62272.0
Kenneil,KENNEIL,Apex,APEX,NC,27502.0,27502.0,62273.0,62274.0
Kennelman,KENNELMAN,Wendell,WENDELL,NC,27591.0,27591.0,62275.0,62284.0
Kenneth Ridge,KENNETHRIDGE,Apex,APEX,NC,27523.0,27523.0,62285.0,62286.0
Kennett Village,KENNETTVILLAGE,Raleigh,RALEIGH,NC,27615.0,27615.0,62287.0,62288.0
Kennicott,KENNICOTT,Cary,CARY,NC,27513.0,27513.0,62289.0,62294.0
Kenning Park,KENNINGPARK,Raleigh,RALEIGH,NC,27616.0,27616.0,62295.0,62298.0
Kennington,KENNINGTON,Raleigh,RALEIGH,NC,27610.0,27610.0,62299.0,62302.0
Kennington Park,KENNINGTONPARK,Raleigh,RALEIGH,NC,27614.0,27614.0,62303.0,62308.0
Kennon,KENNON,Garner,GARNER,NC,27529.0,27529.0,62309.0,62312.0
Kennondale,KENNONDALE,Cary,CARY,NC,27519.0,27519.0,62313.0,62314.0
Kenridge,KENRIDGE,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,62315.0,62318.0
Kensbury,KENSBURY,Cary,CARY,NC,27513.0,27513.0,62319.0,62320.0
Kensett,KENSETT,Raleigh,RALEIGH,NC,27616.0,27616.0,62321.0,62324.0
Kensington,KENSINGTON,Cary,CARY,NC,27511.0,27511.0,62325.0,62338.0
Kensington,KENSINGTON,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,62339.0,62346.0
Kensington Hill,KENSINGTONHILL,Cary,CARY,NC,27518.0,27518.0,62347.0,62350.0
Kensington Manor,KENSINGTONMANOR,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,62351.0,62364.0
Kent,KENT,Cary,CARY,NC,27511.0,27511.0,62365.0,62366.0
Kent,KENT,Raleigh,RALEIGH,NC,27606.0,27606.0,62367.0,62380.0
Kentbury,KENTBURY,Apex,APEX,NC,27502.0,27502.0,62381.0,62382.0
Kent Cove,KENTCOVE,Raleigh,RALEIGH,NC,27617.0,27617.0,62383.0,62384.0
Kentfield,KENTFIELD,Raleigh,RALEIGH,NC,27615.0,27615.0,62385.0,62386.0
Kentford,KENTFORD,Raleigh,RALEIGH,NC,27603.0,27603.0,62387.0,62390.0
Kentish Town,KENTISHTOWN,Raleigh,RALEIGH,NC,27612.0,27612.0,62391.0,62394.0
Kentland,KENTLAND,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,62395.0,62400.0
Kentmere,KENTMERE,Raleigh,RALEIGH,NC,27615.0,27615.0,62401.0,62402.0
Kentshire,KENTSHIRE,Apex,APEX,NC,27523.0,27523.0,62403.0,62404.0
Kentucky,KENTUCKY,Garner,GARNER,NC,27529.0,27529.0,62405.0,62410.0
Kentwell,KENTWELL,Raleigh,RALEIGH,NC,27604.0,27604.0,62411.0,62412.0
Kentworth,KENTWORTH,Holly Springs,HOLLYSPRINGS,NC,27540.0,27540.0,62413.0,62424.0
Kenway,KENWAY,Garner,GARNER,NC,27529.0,27529.0,62425.0,62426.0
Kenwick,KENWICK,Raleigh,RALEIGH,NC,27613.0,27613.0,62427.0,62428.0
Kenwood,KENWOOD,Raleigh,RALEIGH,NC,27609.0,27609.0,62429.0,62430.0
Kenwood Meadows,KENWOODMEADOWS,Raleigh,RALEIGH,NC,27603.0,27603.0,62431.0,62438.0
Kenwyck Manor,KENWYCKMANOR,Raleigh,RALEIGH,NC,27612.0,27612.0,62439.0,62444.0
Keokuk,KEOKUK,Apex,APEX,NC,27523.0,27523.0,62445.0,62450.0
Keowee,KEOWEE,Raleigh,RALEIGH,NC,27616.0,27616.0,62451.0,62476.0
Keppoch,KEPPOCH,Apex,APEX,NC,27502.0,27502.0,62477.0,62478.0
Kernstown,KERNSTOWN,Raleigh,RALEIGH,NC,27610.0,27610.0,62479.0,62484.0
Kerrigan,KERRIGAN,Raleigh,RALEIGH,NC,27603.0,27603.0,62485.0,62486.0
Kerrwood,KERRWOOD,Cary,CARY,NC,27513.0,27513.0,62487.0,62488.0
Kershaw,KERSHAW,Raleigh,RALEIGH,NC,27609.0,27609.0,62489.0,62494.0
Kesslers Cross,KESSLERSCROSS,Raleigh,RALEIGH,NC,27610.0,27610.0,62495.0,62498.0
Kestrel,KESTREL,Raleigh,RALEIGH,NC,27615.0,27615.0,62501.0,62506.0
Keswick,KESWICK,Raleigh,RALEIGH,NC,27609.0,27609.0,62507.0,62510.0
Keswick Woods,KESWICKWOODS,Raleigh,RALEIGH,NC,27615.0,27615.0,62511.0,62512.0
Ketley,KETLEY,Raleigh,RALEIGH,NC,27615.0,27615.0,62513.0,62514.0
Ketrick,KETRICK,Cary,CARY,NC,27519.0,27519.0,62515.0,62518.0
Kettering,KETTERING,Cary,CARY,NC,27511.0,27511.0,62519.0,62520.0
Kettlebridge,KETTLEBRIDGE,Cary,CARY,NC,27511.0,27511.0,62521.0,62530.0
Kettlewell,KETTLEWELL,Cary,CARY,NC,27519.0,27519.0,62531.0,62532.0
Kettner,KETTNER,Raleigh,RALEIGH,NC,27615.0,27615.0,62533.0,62534.0
Kevin,KEVIN,Cary,CARY,NC,27511.0,27511.0,62535.0,62536.0
Kevin,KEVIN,Raleigh,RALEIGH,NC,27609.0,27609.0,62537.0,62538.0
Kew Gardens,KEWGARDENS,Rolesville,ROLESVILLE,NC,27571.0,27571.0,62539.0,62542.0
Key,KEY,Raleigh,RALEIGH,NC,27614.0,27614.0,62543.0,62544.0
Key Biscayne,KEYBISCAYNE,Garner,GARNER,NC,27603.0,27603.0,62545.0,62546.0
Keybridge,KEYBRIDGE,Morrisville,MORRISVILLE,NC,27513.0,27560.0,62547.0,62552.0
Keybridge,KEYBRIDGE,Morrisville,MORRISVILLE,NC,27560.0,27560.0,62553.0,62554.0
Keynes,KEYNES,Raleigh,RALEIGH,NC,27615.0,27615.0,62555.0,62556.0
Keystone,KEYSTONE,Cary,CARY,NC,27513.0,27513.0,62557.0,62560.0
Keystone,KEYSTONE,Raleigh,RALEIGH,NC,27612.0,27612.0,62561.0,62564.0
Key West Mews,KEYWESTMEWS,Cary,CARY,NC,27513.0,27513.0,62565.0,62582.0
Keywood,KEYWOOD,Raleigh,RALEIGH,NC,27617.0,27617.0,62583.0,62584.0
Khaki Run,KHAKIRUN,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,62585.0,62586.0
K Held,KHELD,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,62587.0,62590.0
Kiawah,KIAWAH,Cary,CARY,NC,27513.0,27513.0,62591.0,62592.0
Kibutz,KIBUTZ,Garner,GARNER,NC,27529.0,27529.0,62593.0,62594.0
Kidd,KIDD,Raleigh,RALEIGH,NC,27610.0,27610.0,62595.0,62602.0
Kiernan Choice,KIERNANCHOICE,Cary,CARY,NC,27511.0,27511.0,62603.0,62604.0
Kilarney,KILARNEY,Cary,CARY,NC,27511.0,27511.0,62605.0,62624.0
Kilarney Ridge,KILARNEYRIDGE,Cary,CARY,NC,27511.0,27511.0,62625.0,62630.0
Kilbreck,KILBRECK,Cary,CARY,NC,27511.0,27511.0,62631.0,62640.0
Kilburn,KILBURN,Raleigh,RALEIGH,NC,27604.0,27604.0,62641.0,62648.0
Kilcornac,KILCORNAC,Fuquay-Varina,FUQUAYVARINA,NC,27526.0,27526.0,62649.0,62652.0
Kilcullen,KILCULLEN,Raleigh,RALEIGH,NC,27604.0,27604.0,62653.0,62670.0
Kildaire Farm,KILDAIREFARM,Holly Springs,HOLLYSPRINGS,NC,,27539.0,62671.0,62676.0
Kildaire Farm,KILDAIREFARM,Cary,CARY,NC,27511.0,27511.0,62677.0,62730.0
Kildaire Farm,KILDAIREFARM,Cary,CARY,NC,27518.0,27518.0,62731.0,62807.0
Kildaire Farm,KILDAIREFARM,Holly Springs,HOLLYSPRINGS,NC,27518.0,27539.0,62808.0,62808.0
Kildaire Farm,KILDAIREFARM,Apex,APEX,NC,27539.0,27539.0,62809.0,62832.0
Kildaire Farm,KILDAIREFARM,Cary,CARY,NC,27539.0,27539.0,62833.0,62840.0
Kildaire Farm,KILDAIREFARM,Holly Springs,HOLLYSPRINGS,NC,27539.0,27539.0,62841.0,62847.0
Kildaire Farm,KILDAIREFARM,Cary,CARY,NC,27606.0,27518.0,62848.0,62850.0
Kildaire Woods,KILDAIREWOODS,Cary,CARY,NC,27511.0,27511.0,62851.0,62860.0
Kildalton,KILDALTON,Apex,APEX,NC,27539.0,27539.0,62861.0,62862.0
Kildee,KILDEE,Apex,APEX,NC,27539.0,27539.0,62863.0,62864.0
Kildonan,KILDONAN,Cary,CARY,NC,27511.0,27511.0,62865.0,62866.0
Kilgore,KILGORE,Raleigh,RALEIGH,NC,27607.0,27607.0,62867.0,62878.0
Kilkenny,KILKENNY,Raleigh,RALEIGH,NC,27612.0,27612.0,62879.0,62880.0
Killam,KILLAM,Cary,CARY,NC,27513.0,27513.0,62881.0,62882.0
Killarney Hope,KILLARNEYHOPE,Raleigh,RALEIGH,NC,27613.0,27613.0,62883.0,62892.0
Killearn Mill,KILLEARNMILL,Cary,CARY,NC,27513.0,27513.0,62893.0,62894.0
Killingsworth,KILLINGSWORTH,Cary,CARY,NC,27518.0,27518.0,62895.0,62900.0
Killington,KILLINGTON,Raleigh,RALEIGH,NC,27609.0,27609.0,62901.0,62906.0
Kilmarnock,KILMARNOCK,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,62907.0,62908.0
Kilmayne,KILMAYNE,Cary,CARY,NC,27511.0,27511.0,62909.0,62918.0
Kilmorack,KILMORACK,Cary,CARY,NC,27511.0,27511.0,62919.0,62922.0
Kilmory,KILMORY,Cary,CARY,NC,27511.0,27511.0,62923.0,62928.0
Kilnstone,KILNSTONE,Raleigh,RALEIGH,NC,27613.0,27613.0,62929.0,62930.0
Kilpatrick,KILPATRICK,Raleigh,RALEIGH,NC,27606.0,27606.0,62931.0,62934.0
Kilpeck,KILPECK,Raleigh,RALEIGH,NC,27610.0,27610.0,62935.0,62936.0
Kilt,KILT,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,62937.0,62938.0
Kimbal,KIMBAL,Raleigh,RALEIGH,NC,27606.0,27606.0,62939.0,62942.0
Kimberly,KIMBERLY,Raleigh,RALEIGH,NC,27609.0,27609.0,62943.0,62950.0
Kimberwood,KIMBERWOOD,Garner,GARNER,NC,27529.0,27529.0,62951.0,62952.0
Kimbolton,KIMBOLTON,Cary,CARY,NC,27511.0,27511.0,62953.0,62962.0
Kimbrook,KIMBROOK,Raleigh,RALEIGH,NC,27612.0,27612.0,62963.0,62964.0
Kimbrough,KIMBROUGH,Raleigh,RALEIGH,NC,27608.0,27608.0,62965.0,62968.0
Kimeo,KIMEO,Garner,GARNER,NC,27529.0,27529.0,62969.0,62972.0
Kimi,KIMI,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,62973.0,62974.0
Kimloch,KIMLOCH,Garner,GARNER,NC,27529.0,27529.0,62975.0,62982.0
Kimmon,KIMMON,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,62983.0,62984.0
Kimpton,KIMPTON,Fuquay-Varina,FUQUAYVARINA,NC,27526.0,27526.0,62985.0,62990.0
Kimsey,KIMSEY,Raleigh,RALEIGH,NC,27606.0,27606.0,62991.0,62992.0
Kincaid,KINCAID,Raleigh,RALEIGH,NC,27604.0,27604.0,62993.0,62994.0
Kincross,KINCROSS,Raleigh,RALEIGH,NC,27610.0,27610.0,62995.0,62998.0
Kinderston,KINDERSTON,Holly Springs,HOLLYSPRINGS,NC,27540.0,27540.0,62999.0,63004.0
Kindletree,KINDLETREE,Cary,CARY,NC,27513.0,27513.0,63005.0,63006.0
Kindle Wood,KINDLEWOOD,Raleigh,RALEIGH,NC,27616.0,27616.0,63007.0,63008.0
Kindley,KINDLEY,Raleigh,RALEIGH,NC,27601.0,27601.0,63009.0,63010.0
Kindred,KINDRED,Cary,CARY,NC,27513.0,27513.0,63011.0,63018.0
Kinellan,KINELLAN,Cary,CARY,NC,27519.0,27519.0,63019.0,63022.0
Kinfolk,KINFOLK,Willow Spring,WILLOWSPRING,NC,27592.0,27592.0,63023.0,63024.0
King,KING,Cary,CARY,NC,27513.0,27513.0,63025.0,63030.0
King,KING,Fuquay-Varina,FUQUAYVARINA,NC,27526.0,27526.0,63031.0,63034.0
King,KING,Raleigh,RALEIGH,NC,27610.0,27610.0,63035.0,63038.0
King Arthur,KINGARTHUR,Garner,GARNER,NC,27529.0,27529.0,63039.0,63048.0
King Arthur,KINGARTHUR,Raleigh,RALEIGH,NC,27610.0,27610.0,63049.0,63052.0
King Charles,KINGCHARLES,Cary,CARY,NC,27511.0,27511.0,63053.0,63054.0
King Charles,KINGCHARLES,Raleigh,RALEIGH,NC,27610.0,27610.0,63055.0,63106.0
King Cross,KINGCROSS,Raleigh,RALEIGH,NC,27614.0,27614.0,63107.0,63110.0
King Croydon,KINGCROYDON,Raleigh,RALEIGH,NC,27603.0,27603.0,63111.0,63116.0
King David,KINGDAVID,Apex,APEX,NC,27539.0,27539.0,63117.0,63120.0
Kingdom,KINGDOM,Raleigh,RALEIGH,NC,27607.0,27607.0,63121.0,63122.0
King Edward,KINGEDWARD,Cary,CARY,NC,27511.0,27511.0,63123.0,63124.0
King Farm,KINGFARM,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,63125.0,63126.0
Kingfield,KINGFIELD,Apex,APEX,NC,27539.0,27539.0,63127.0,63128.0
Kingfish,KINGFISH,Zebulon,ZEBULON,NC,27597.0,27597.0,63129.0,63130.0
King Fisher,KINGFISHER,Wendell,WENDELL,NC,27591.0,27591.0,63131.0,63132.0
King George,KINGGEORGE,Cary,CARY,NC,27511.0,27511.0,63133.0,63144.0
King Henry,KINGHENRY,Cary,CARY,NC,27511.0,27511.0,63145.0,63146.0
King James,KINGJAMES,Cary,CARY,NC,27513.0,27513.0,63147.0,63150.0
Kinglass,KINGLASS,Fuquay-Varina,FUQUAYVARINA,NC,27526.0,27540.0,63151.0,63154.0
King Lawrence,KINGLAWRENCE,Raleigh,RALEIGH,NC,27607.0,27607.0,63155.0,63160.0
King Malcolm,KINGMALCOLM,Zebulon,ZEBULON,NC,27597.0,27597.0,63161.0,63170.0
Kingman,KINGMAN,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,63171.0,63188.0
King of Kings,KINGOFKINGS,Zebulon,ZEBULON,NC,27597.0,27597.0,63189.0,63190.0
Kingpost,KINGPOST,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,63191.0,63200.0
King Richard,KINGRICHARD,Raleigh,RALEIGH,NC,27610.0,27610.0,63201.0,63208.0
Kings,KINGS,Raleigh,RALEIGH,NC,27606.0,27606.0,63209.0,63210.0
Kings,KINGS,Raleigh,RALEIGH,NC,27610.0,27610.0,63211.0,63248.0
King's Arm,KINGSARM,Cary,CARY,NC,27518.0,27518.0,63249.0,63250.0
King's Arms,KINGSARMS,Raleigh,RALEIGH,NC,27615.0,27615.0,63251.0,63258.0
Kingsberry,KINGSBERRY,Raleigh,RALEIGH,NC,27615.0,27615.0,63259.0,63260.0
Kingsboro,KINGSBORO,Raleigh,RALEIGH,NC,27610.0,27610.0,63261.0,63262.0
Kings Branch,KINGSBRANCH,Raleigh,RALEIGH,NC,27614.0,27614.0,63263.0,63264.0
Kingsbridge,KINGSBRIDGE,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,63265.0,63266.0
Kingsbrook,KINGSBROOK,Wake Forest,WAKEFOREST,NC,27587.0,27587.0,63267.0,63270.0
Kingsbury,KINGSBURY,Garner,GARNER,NC,27529.0,27529.0,63271.0,63272.0
Kings Carriage,KINGSCARRIAGE,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,63273.0,63274.0
Kings Castle,KINGSCASTLE,Apex,APEX,NC,27502.0,27502.0,63275.0,63280.0
Kingsclere,KINGSCLERE,Cary,CARY,NC,27511.0,27511.0,63281.0,63288.0
Kingscote,KINGSCOTE,Raleigh,RALEIGH,NC,27617.0,27617.0,63289.0,63290.0
Kings Crest,KINGSCREST,Raleigh,RALEIGH,NC,27614.0,27614.0,63291.0,63298.0
Kings Cross,KINGSCROSS,Raleigh,RALEIGH,NC,27615.0,27615.0,63299.0,63304.0
Kingsdale,KINGSDALE,Willow Spring,WILLOWSPRING,NC,27592.0,27592.0,63305.0,63306.0
Kingsford,KINGSFORD,Cary,CARY,NC,27518.0,27518.0,63307.0,63314.0
Kings Fork,KINGSFORK,Cary,CARY,NC,27511.0,27511.0,63315.0,63320.0
Kings Garden,KINGSGARDEN,Raleigh,RALEIGH,NC,27612.0,27612.0,63321.0,63324.0
Kingsgate,KINGSGATE,Apex,APEX,NC,27539.0,27539.0,63325.0,63326.0
Kings Grant,KINGSGRANT,Raleigh,RALEIGH,NC,27614.0,27614.0,63327.0,63338.0
Kings Hollow,KINGSHOLLOW,Raleigh,RALEIGH,NC,27603.0,27603.0,63339.0,63340.0
Kingsland,KINGSLAND,Raleigh,RALEIGH,NC,27613.0,27613.0,63341.0,63358.0
Kings Lassiter,KINGSLASSITER,Raleigh,RALEIGH,NC,27614.0,27614.0,63359.0,63364.0
Kingsley,KINGSLEY,Raleigh,RALEIGH,NC,27609.0,27609.0,63365.0,63366.0
Kingsley,KINGSLEY,Raleigh,RALEIGH,NC,27612.0,27612.0,63367.0,63372.0
Kingsmill,KINGSMILL,Cary,CARY,NC,27511.0,27511.0,63373.0,63378.0
Kings Mill,KINGSMILL,Raleigh,RALEIGH,NC,27615.0,27615.0,63379.0,63380.0
Kingsmore,KINGSMORE,Fuquay Varina,FUQUAYVARINA,NC,27526.0,27526.0,63381.0,63382.0
Kings Pine,KINGSPINE,Apex,APEX,NC,27539.0,27539.0,63383.0,63384.0
Kingsport,KINGSPORT,Holly Springs,HOLLYSPRINGS,NC,27540.0,27540.0,63385.0,63392.0
Kings Row,KINGSROW,Wendell,WENDELL,NC,27591.0,27591.0,63393.0,63394.0
Kingston,KINGSTON,Knightdale,KNIGHTDALE,NC,27545.0,27545.0,63395.0,63400.0
Kingston Grove,KINGSTONGROVE,Cary,CARY,NC,27519.0,27519.0,63401.0,63412.0
Kingston Heath,KINGSTONHEATH,Raleigh,RALEIGH,NC,27604.0,27604.0,63413.0,63414.0
Kingston Ridge,KINGSTONRIDGE,Cary,CARY,NC,27511.0,27511.0,63415.0,63434.0
Kingstree,KINGSTREE,Raleigh,RALEIGH,NC,27610.0,27610.0,63435.0,63436.0
Kings View,KINGSVIEW,Apex,APEX,NC,27502.0,27502.0,63437.0,63438.0
