locale,key,lineno,text
pl,RESETNUMBUCKETS_NOTE,1.0,Liczba kube\u0142k\u00f3w zostanie przywr\u00f3cona z %#1s do %#2s
pl,RESET_NOTE,1.0,%s przywr\u00f3cono warto\u015b\u0107 domy\u015bln\u0105.
pl,ROLE_VLABEL,1.0,Rola
pl,SATURATED_VLABEL,1.0,Nasycony
pl,SCOREBUCKET_VLABEL,1.0,Kube\u0142ek wyniku punktowego
pl,SCORECARD_TITLE,1.0,Karta wynik\u00f3w
pl,SCPTS_VLABEL,1.0,Punkty karty wynik\u00f3w
pl,SIGN_VLABEL,1.0,Znak
pl,SPECIALCODEVALUES_NOTE,1.0,Specjalne warto\u015bci kodowe
pl,SUMSTATS_TITLE,1.0,Statystyki opisowe
pl,TARGETOUTOFRANGE_ERROR,1.0,Error: Niekt\u00f3re warto\u015bci przedzia\u0142owej zmiennej celu nie mieszcz\u0105 si\u0119 w podanym zakresie.
pl,TEFFECTNUM_VLABEL,1.0,Numer TScore
pl,TESTEVENTRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania w danych testowych
pl,TRAINEVENTRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania w danych ucz\u0105cych
pl,TVALUE_VLABEL,1.0,Warto\u015b\u0107 T
pl,TYPE_VLABEL,1.0,Typ
pl,VALIDEVENTRATE_VLABEL,1.0,Cz\u0119sto\u015b\u0107 wyst\u0119powania w danych walidacyjnych
pl,VALUE_VLABEL,1.0,Warto\u015b\u0107
pl,VARIABLE_VLABEL,1.0,Zmienna
pl,WOEVAR_VLABEL,1.0,Zmienna WOE
pl,WTAVG_VLABEL,1.0,\u015arednia wa\u017cona
pl,WTEV_VLABEL,1.0,Miara WOE
zh_CN,ABSCOEFF_VLABEL,1.0,\u7edd\u5bf9\u7cfb\u6570
zh_CN,ABSTVALUE_VLABEL,1.0,\u7edd\u5bf9 T \u503c
zh_CN,ACCEPTEVENTCOUNT_VLABEL,1.0,\u63a5\u53d7\u4e8b\u4ef6\u8ba1\u6570
zh_CN,ACCEPTEVENTRATE_VLABEL,1.0,\u63a5\u53d7\u4e8b\u4ef6\u7387
zh_CN,ACCEPTNEVENTCOUNT_VLABEL,1.0,\u63a5\u53d7\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,ACCEPTTOTAL_VLABEL,1.0,\u603b\u63a5\u53d7\u6570
zh_CN,ACTUALINFERRED_VLABEL,1.0,\u63a5\u53d7 / \u63a8\u65ad
zh_CN,ADAVGMARGPROFIT_VLABEL,1.0,\u8c03\u6574\u7684\u5e73\u5747\u8fb9\u9645\u5229\u6da6
zh_CN,ADAVGTOTALPROFIT_VLABEL,1.0,\u8c03\u6574\u7684\u5e73\u5747\u603b\u5229\u6da6
zh_CN,ADCOUNT_VLABEL,1.0,\u8c03\u6574\u7684\u8ba1\u6570
zh_CN,ADCUMAPPROVALRATE_VLABEL,1.0,\u8c03\u6574\u7684\u7d2f\u79ef\u6279\u51c6\u7387
zh_CN,ADCUMCOUNT,1.0,\u8c03\u6574\u7684\u7d2f\u79ef\u8ba1\u6570
zh_CN,ADCUMEVENTRATE_VLABEL,1.0,\u8c03\u6574\u7684\u7d2f\u79ef\u4e8b\u4ef6\u7387
zh_CN,ADCUMNEVENTCOUNT_VLABEL,1.0,\u8c03\u6574\u7684\u7d2f\u79ef\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,ADCUMNEVENTRATE_VLABEL,1.0,\u8c03\u6574\u7684\u7d2f\u79ef\u975e\u4e8b\u4ef6\u7387
zh_CN,ADEMPIRICALODDS_VLABEL,1.0,\u8c03\u6574\u7684\u7ecf\u9a8c\u4f18\u6bd4
zh_CN,ADEVENTODDS_VLABEL,1.0,\u8c03\u6574\u7684\u4e8b\u4ef6\u4f18\u6bd4
zh_CN,ADJCUMINDETRATE_VLABEL,1.0,\u8c03\u6574\u7d2f\u79ef\u4e0d\u786e\u5b9a\u7387
zh_CN,ADJMARGINDETRATE_VLABEL,1.0,\u8c03\u6574\u8fb9\u9645\u4e0d\u786e\u5b9a\u7387
zh_CN,ADLOGEVENTODDS_VLABEL,1.0,\u8c03\u6574\u7684\u5bf9\u6570\uff08\u4e8b\u4ef6\u4f18\u6bd4\uff09
zh_CN,ADMAREVENTRATE_VLABEL,1.0,\u8c03\u6574\u7684\u8fb9\u9645\u4e8b\u4ef6\u7387
zh_CN,ADMARNEVENTRATE_VLABEL,1.0,\u8c03\u6574\u7684\u8fb9\u9645\u975e\u4e8b\u4ef6\u7387
zh_CN,ADNEVENTCOUNT_VLABEL,1.0,\u8c03\u6574\u7684\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,ADPOPPERCENTAGE_VLABEL,1.0,\u8c03\u6574\u7684\u603b\u4f53\u767e\u5206\u6bd4
zh_CN,ADPROPPOP_VLABEL,1.0,\u8c03\u6574\u7684\u5360\u603b\u4f53\u7684\u6bd4\u4f8b
zh_CN,ADPROPTOTEVENTCOUNT_VLABEL,1.0,\u8c03\u6574\u7684\u5360\u603b\u4e8b\u4ef6\u8ba1\u6570\u7684\u6bd4\u4f8b
zh_CN,ADVERSECOUNT_VLABEL,1.0,\u4e0d\u826f\u539f\u56e0 %s \u8ba1\u6570
zh_CN,ADVERSE_RULE_VLABEL,1.0,\u4e0d\u826f\u89c4\u5219 %s
zh_CN,ADVERSE_VALUE_VLABEL,1.0,\u4e0d\u826f\u5dee\u5f02 %s
zh_CN,ADVERSE_VLABEL,1.0,\u4e0d\u826f\u53d8\u91cf %s
zh_CN,APPLYMAXBINTOTAL_VLABEL,1.0,\u5e94\u7528\u6700\u5927\u603b\u8ba1\u6570
zh_CN,APPLYMAXBINWIDTH_VLABEL,1.0,\u5e94\u7528\u6700\u5927\u622a\u6b62\u503c\u5dee
zh_CN,APPLYMAXNUMBINS_VLABEL,1.0,\u5e94\u7528\u6700\u5927\u7ec4\u6570
zh_CN,APPLYMINBINDIFF_VLABEL,1.0,\u5e94\u7528\u6700\u5c0f WOE \u5dee
zh_CN,APPLYMINBINTOTAL_VLABEL,1.0,\u5e94\u7528\u6700\u5c0f\u603b\u8ba1\u6570
zh_CN,APPLYMINBINWIDTH_VLABEL,1.0,\u5e94\u7528\u6700\u5c0f\u622a\u6b62\u503c\u5dee
zh_CN,APPLYMINNUMBINS_VLABEL,1.0,\u5e94\u7528\u6700\u5c0f\u7ec4\u6570
zh_CN,APPLYMINNUMEVENT_VLABEL,1.0,\u5e94\u7528\u6700\u5c0f\u4e8b\u4ef6\u8ba1\u6570
zh_CN,APPLYMINNUMNONEVENT_VLABEL,1.0,\u5e94\u7528\u6700\u5c0f\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,APPLYMONOTONICITY_VLABEL,1.0,\u5e94\u7528 WOE \u5355\u8c03\u6027
zh_CN,ARATIO_VLABEL,1.0,\u51c6\u786e\u7387
zh_CN,ATTEVENTRATE_TITLE,1.0,\u4e8b\u4ef6\u7387\u548c\u5e73\u5747\u8bc4\u5206\u5c5e\u6027
zh_CN,ATTPROPBYSCORE_TITLE,1.0,\u8bc4\u5206\u6bd4\u4f8b\u5c5e\u6027
zh_CN,AUGEVENTRATE_VLABEL,1.0,\u589e\u5927\u6570\u636e\u4e8b\u4ef6\u7387
zh_CN,AVGMARGPROFIT_VLABEL,1.0,\u5e73\u5747\u8fb9\u9645\u5229\u6da6
zh_CN,AVGSCPTS_VLABEL,1.0,\u5e73\u5747\u8bb0\u5206\u5361\u70b9\u6570
zh_CN,AVGTOTALPROFIT_VLABEL,1.0,\u5e73\u5747\u603b\u5229\u6da6
zh_CN,BASELINE_VLABEL,1.0,\u57fa\u7ebf
zh_CN,BUCKET_VLABEL,1.0,\u6876
zh_CN,CALCROLE_VLABEL,1.0,\u8ba1\u7b97\u7684\u89d2\u8272
zh_CN,CALCWOE_VLABEL,1.0,\u8ba1\u7b97\u7684 WOE
zh_CN,CCFVAR_VLABEL,1.0,CCF \u53d8\u91cf
zh_CN,CHARANALYSIS_TITLE,1.0,\u7279\u5f81\u5206\u6790: %s
zh_CN,CODESWRONGTYPE_ERROR,1.0,ERROR: \u4ee3\u7801\u6570\u636e\u96c6\u4e2d\u9884\u671f\u7684\u53d8\u91cf\u7684\u7c7b\u578b\u4e0d\u6b63\u786e\u6216\u4e0d\u5b58\u5728\u3002
zh_CN,COEFF_VLABEL,1.0,\u7cfb\u6570
zh_CN,COUNT_VLABEL,1.0,\u8ba1\u6570
zh_CN,CUMAPPROVALRATE_VLABEL,1.0,\u7d2f\u79ef\u6279\u51c6\u7387
zh_CN,CUMCOUNT_VLABEL,1.0,\u7d2f\u79ef\u8ba1\u6570
zh_CN,CUMEVENTCOUNT_VLABEL,1.0,\u7d2f\u79ef\u4e8b\u4ef6\u8ba1\u6570
zh_CN,CUMEVENTRATE_TITLE,1.0,\u8bc4\u5206\u7d2f\u79ef\u4e8b\u4ef6\u7387
zh_CN,CUMEVENTRATE_VLABEL,1.0,\u7d2f\u79ef\u4e8b\u4ef6\u7387
zh_CN,CUMINDETCOUNT_VLABEL,1.0,\u7d2f\u79ef\u4e0d\u786e\u5b9a\u8ba1\u6570
zh_CN,CUMINDETRATE_VLABEL,1.0,\u7d2f\u79ef\u4e0d\u786e\u5b9a\u7387
zh_CN,CUMNEVENTCOUNT_VLABEL,1.0,\u7d2f\u79ef\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,CUMNEVENTRATE_VLABEL,1.0,\u7d2f\u79ef\u975e\u4e8b\u4ef6\u7387
zh_CN,CUTOFFOUTOFRANGE_ERROR,1.0,"ERROR:  \u7528\u6237\u6307\u5b9a\u7684\u622a\u6b62\u503c\u5fc5\u987b\u5728\u76ee\u6807\u503c\u7684\u8303\u56f4\u5185\uff0c[%#1s,%#2s)\u3002"
zh_CN,CUTOFFSCORE_VLABEL,1.0,\u622a\u6b62\u8bc4\u5206
zh_CN,DATAROLE_VLABEL,1.0,\u6570\u636e\u89d2\u8272
zh_CN,DISPVAR_VLABEL,1.0,\u53d8\u91cf
zh_CN,DISPWOE_VLABEL,1.0,\u65b0\u5efa WOE
zh_CN,EFFECTNUM_VLABEL,1.0,\u6548\u5e94\u6570
zh_CN,EFFECT_VLABEL,1.0,\u6548\u5e94
zh_CN,EFFLABEL_VLABEL,1.0,\u6548\u5e94\u6807\u7b7e
zh_CN,EMCCF_VLABEL,1.0,\u5e73\u5747 CCF
zh_CN,EMEXPOSURE_VLABEL,1.0,\u5e73\u5747\u655e\u53e3
zh_CN,EMLGD_VLABEL,1.0,\u5e73\u5747 LGD
zh_CN,EMPD_VLABEL,1.0,\u5e73\u5747\u9884\u6d4b\u6982\u7387
zh_CN,EMPIRICALODDS_VLABEL,1.0,\u7ecf\u9a8c\u4f18\u6bd4
zh_CN,ERATE_VLABEL,1.0,\u4e8b\u4ef6\u7387
zh_CN,EVENTCOUNT_VLABEL,1.0,\u4e8b\u4ef6\u8ba1\u6570
zh_CN,EVENTODDS_VLABEL,1.0,\u4e8b\u4ef6\u4f18\u6bd4
zh_CN,EVENTRATETARGET_VLABEL,1.0,\u4e8b\u4ef6\u7387 %#1s = %#2s
zh_CN,EVENTRATE_VLABEL,1.0,\u4e8b\u4ef6\u7387
zh_CN,EXPORTROLE_VLABEL,1.0,\u5bfc\u51fa\u7684\u89d2\u8272
zh_CN,EXPOSUREVAR_VLABEL,1.0,\u655e\u53e3\u53d8\u91cf
zh_CN,FORMAT_VLABEL,1.0,\u683c\u5f0f
zh_CN,FREQ_VLABEL,1.0,\u9891\u6570
zh_CN,GENERATEBINS_NOTE,1.0,\u4e3a\u533a\u95f4\u578b\u53d8\u91cf\u751f\u6210\u7bb1
zh_CN,GENERATEFROZENBINS_NOTE,1.0,\u4e3a\u51bb\u7ed3\u7684\u5206\u7ec4\u5b9a\u4e49\u4e2d\u5b9a\u4e49\u7684\u533a\u95f4\u578b\u53d8\u91cf\u751f\u6210\u7bb1
zh_CN,GENERATEIMPORTBINS_NOTE,1.0,\u4e3a\u5bfc\u5165\u7684\u5206\u7ec4\u5b9a\u4e49\u4e2d\u5b9a\u4e49\u7684\u533a\u95f4\u578b\u53d8\u91cf\u751f\u6210\u7bb1
zh_CN,GINIORDER_VLABEL,1.0,Gini \u6392\u5e8f
zh_CN,GINI_VLABEL,1.0,Gini \u7edf\u8ba1\u91cf
zh_CN,GNRESPRATE_VLABEL,1.0,\u7ec4\u975e\u4e8b\u4ef6\u7387
zh_CN,GRESPRATE_VLABEL,1.0,\u7ec4\u4e8b\u4ef6\u7387
zh_CN,GROUP_VLABEL,1.0,\u5206\u7ec4
zh_CN,GRPVAR_VLABEL,1.0,\u5206\u7ec4\u53d8\u91cf
zh_CN,GRP_VLABEL,1.0,\u5206\u7ec4
zh_CN,GVALUES_VLABEL,1.0,\u5206\u7ec4\u503c
zh_CN,HEADER_BUCKETLOG_TITLE,1.0,\u4ea4\u4e92\u5f0f\u8bc4\u5206\u8303\u56f4\u65e5\u5fd7
zh_CN,HEADER_BUCKETOUT_TITLE,1.0,\u4ea4\u4e92\u5f0f\u8bc4\u5206\u8303\u56f4\u8f93\u51fa
zh_CN,HEADER_SCORECARDLOG_TITLE,1.0,\u4ea4\u4e92\u5f0f\u8bb0\u5206\u5361\u70b9\u65e5\u5fd7
zh_CN,HEADER_SCORECARDOUT_TITLE,1.0,\u4ea4\u4e92\u5f0f\u8bb0\u5206\u5361\u70b9\u8f93\u51fa
zh_CN,HIGHPREDPROB_VLABEL,1.0,\u9884\u6d4b\u6982\u7387\u9608\u503c\u4e0a\u9650
zh_CN,HIGHRANGE_VLABEL,1.0,\u8303\u56f4\u4e0a\u9650
zh_CN,HIGHTHRESHOLD_VLABEL,1.0,\u9ad8\u5206\u9608\u503c
zh_CN,INDETCOUNT_VLABEL,1.0,\u4e0d\u786e\u5b9a\u8ba1\u6570
zh_CN,INDEX_VLABEL,1.0,\u7d22\u5f15
zh_CN,INFEVENTCOUNT_VLABEL,1.0,\u62d2\u7edd\u63a8\u65ad\u4e8b\u4ef6\u8ba1\u6570
zh_CN,INFEVENTRATE_VLABEL,1.0,\u62d2\u7edd\u63a8\u65ad\u4e8b\u4ef6\u7387
zh_CN,INFNEVENTCOUNT_VLABEL,1.0,\u62d2\u7edd\u63a8\u65ad\u7684\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,INFOVALORDER_VLABEL,1.0,\u4fe1\u606f\u503c\u6392\u5e8f
zh_CN,INFOVAL_VLABEL,1.0,\u4fe1\u606f\u503c
zh_CN,INPUTVAR_VLABEL,1.0,\u8f93\u5165\u53d8\u91cf
zh_CN,INPUT_VLABEL,1.0,\u8f93\u5165\u53d8\u91cf
zh_CN,INTERCEPT_VLABEL,1.0,\u622a\u8ddd
zh_CN,INVALID_NOTE,1.0,NOTE: \u4e3a\u201c%s\u201d\u6307\u5b9a\u7684\u503c\u65e0\u6548\u3002
zh_CN,LABEL_VLABEL,1.0,\u6807\u7b7e
zh_CN,LEVEL_VLABEL,1.0,\u6c34\u5e73
zh_CN,LGDVAR_VLABEL,1.0,LGD \u53d8\u91cf
zh_CN,LOGEVENTODDS_VLABEL,1.0,\u5bf9\u6570\uff08\u4e8b\u4ef6\u4f18\u6bd4\uff09
zh_CN,LOWPREDPROB_VLABEL,1.0,\u9884\u6d4b\u6982\u7387\u9608\u503c\u4e0b\u9650
zh_CN,LOWRANGE_VLABEL,1.0,\u8303\u56f4\u4e0b\u9650
zh_CN,LOWTHRESHOLD_VLABEL,1.0,\u4f4e\u5206\u9608\u503c
zh_CN,MANUALWOE_VLABEL,1.0,\u624b\u52a8 WOE
zh_CN,MAPPINGSPECIALVALUES_NOTE,1.0,\u7279\u6b8a\u7f16\u7801\u503c\u7684\u6620\u5c04
zh_CN,MAREVENTRATE_VLABEL,1.0,\u8fb9\u9645\u4e8b\u4ef6\u7387
zh_CN,MARGINDETRATE_VLABEL,1.0,\u8fb9\u9645\u4e0d\u786e\u5b9a\u7387
zh_CN,MARNEVENTRATE_VLABEL,1.0,\u8fb9\u9645\u975e\u4e8b\u4ef6\u7387
zh_CN,MAXBINTOTAL_VLABEL,1.0,\u6700\u5927\u603b\u8ba1\u6570
zh_CN,MAXBINWIDTH_VLABEL,1.0,\u6700\u5927\u622a\u6b62\u503c\u5dee
zh_CN,MAXNUMBINS_VLABEL,1.0,\u6700\u5927\u7ec4\u6570
zh_CN,MIDPOINT_VLABEL,1.0,\u4e2d\u70b9
zh_CN,MINBINDIFF_VLABEL,1.0,\u6700\u5c0f WOE \u5dee
zh_CN,MINBINTOTAL_VLABEL,1.0,\u6700\u5c0f\u603b\u8ba1\u6570
zh_CN,MINBINWIDTH_VLABEL,1.0,\u6700\u5c0f\u622a\u6b62\u503c\u5dee
zh_CN,MINNUMBINS_VLABEL,1.0,\u6700\u5c0f\u7ec4\u6570
zh_CN,MINNUMEVENT_VLABEL,1.0,\u6700\u5c0f\u4e8b\u4ef6\u8ba1\u6570
zh_CN,MINNUMNONEVENT_VLABEL,1.0,\u6700\u5c0f\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,MISSING_VLABEL,1.0,\u7f3a\u5931\u503c
zh_CN,NAME_VLABEL,1.0,\u540d\u79f0
zh_CN,NEUTRAL_VLABEL,1.0,\u4e2d\u7acb\u8bc4\u5206
zh_CN,NEVENTCOUNT_VLABEL,1.0,\u975e\u4e8b\u4ef6\u8ba1\u6570
zh_CN,NEWGINI_VLABEL,1.0,\u65b0 Gini
zh_CN,NEWINFOVAL_VLABEL,1.0,\u65b0\u4fe1\u606f\u503c
zh_CN,NEWROLE_VLABEL,1.0,\u65b0\u89d2\u8272
zh_CN,NOCODESDATA_ERROR,1.0,ERROR: \u82e5\u201c\u4f7f\u7528\u7279\u6b8a\u4ee3\u7801\u201d\u8bbe\u7f6e\u4e3a\u201c\u662f\u201d\uff0c\u5219\u5fc5\u987b\u6307\u5b9a\u4ee3\u7801\u6570\u636e\u96c6\u3002
zh_CN,NOFINEDETAIL_ERROR,1.0,ERROR: \u6570\u636e\u96c6 finedetail \u4e0d\u5b58\u5728\u3002\u5fc5\u987b\u5148\u8fd0\u884c\u8282\u70b9\uff0c\u7136\u540e\u624d\u80fd\u5c06\u201c\u51bb\u7ed3\u201d\u8bbe\u7f6e\u4e3a\u201c\u662f\u201d\u521b\u5efa\u521d\u59cb\u503c\u3002
zh_CN,NONBINTARGETTRANS_ERROR,1.0,ERROR: \u975e\u4e8c\u503c\u578b\u76ee\u6807\u662f\u57fa\u4e8e\u533a\u95f4\u578b\u76ee\u6807\u521b\u5efa\u7684\u3002\u8bf7\u66f4\u6539\u533a\u95f4\u578b\u76ee\u6807\u9009\u9879\u5c5e\u6027\u3002
zh_CN,NONEVENTRATE_VLABEL,1.0,\u975e\u4e8b\u4ef6\u7387
zh_CN,NORMVALUE_VLABEL,1.0,\u6807\u51c6\u5316\u503c
zh_CN,ORIGGINI_VLABEL,1.0,\u539f\u59cb Gini
zh_CN,ORIGINFOVAL_VLABEL,1.0,\u539f\u59cb\u4fe1\u606f\u503c
zh_CN,PARCELING_ERROR,1.0,ERROR: \u65e0\u6cd5\u8fdb\u884c\u5206\u914d\u3002\u8bf7\u5c1d\u8bd5\u589e\u52a0\u201c\u4e8b\u4ef6\u7387\u589e\u52a0\u201d\u5c5e\u6027\u7684\u503c\u3002
zh_CN,PERCENTEVENTCOUNT_VLABEL,1.0,\u4e8b\u4ef6\u8ba1\u6570\u767e\u5206\u6bd4
zh_CN,PERCENTSAMPLE_VLABEL,1.0,\u62bd\u6837\u767e\u5206\u6bd4
zh_CN,PERCENT_VLABEL,1.0,\u767e\u5206\u6bd4
zh_CN,POPPERCENTAGE_VLABEL,1.0,\u603b\u4f53\u767e\u5206\u6bd4
zh_CN,POSTERIORVAR_VLABEL,1.0,\u540e\u9a8c\u53d8\u91cf
zh_CN,PPERCENT_VLABEL,1.0,\u5360\u603b\u4f53\u7684\u767e\u5206\u6bd4
zh_CN,PREDEFINED_VLABEL,1.0,\u9884\u5b9a\u4e49\u5206\u7ec4
zh_CN,PREDICTEDODDS_VLABEL,1.0,\u9884\u6d4b\u4f18\u6bd4
zh_CN,PROCGRPVAR_VLABEL,1.0,Arbor \u751f\u6210\u7684\u5206\u7ec4\u53d8\u91cf
zh_CN,PROCLEVEL_VLABEL,1.0,\u4ea4\u4e92\u6c34\u5e73
zh_CN,PROCVAR_VLABEL,1.0,Arbor \u4f7f\u7528\u7684\u8f93\u5165
zh_CN,PROCWOEVAR_VLABEL,1.0,Arbor \u751f\u6210\u7684 WOE \u53d8\u91cf
zh_CN,PROPPOP_VLABEL,1.0,\u5360\u603b\u4f53\u7684\u6bd4\u4f8b
zh_CN,PROPTOTEVENTCOUNT_VLABEL,1.0,\u5360\u603b\u4e8b\u4ef6\u8ba1\u6570\u7684\u6bd4\u4f8b
zh_CN,RANGETOOSMALL_NOTE,1.0,\u5bf9\u6307\u5b9a\u7684\u6876\u6570\u800c\u8a00\u8303\u56f4\u592a\u5c0f
zh_CN,REJECTTOTAL_VLABEL,1.0,\u603b\u62d2\u7edd\u6570
zh_CN,REJEVENTRATE_TITLE,1.0,\u62d2\u7edd\u63a8\u65ad: \u4e8b\u4ef6\u7387
zh_CN,RESETNUMBUCKETS_NOTE,1.0,\u6876\u6570\u5c06\u4ece %#1s \u91cd\u7f6e\u4e3a %#2s
zh_CN,RESET_NOTE,1.0,\u201c%s\u201d\u7684\u503c\u5df2\u91cd\u7f6e\u4e3a\u9ed8\u8ba4\u503c\u3002
zh_CN,ROLE_VLABEL,1.0,\u89d2\u8272
zh_CN,SATURATED_VLABEL,1.0,\u9971\u548c
zh_CN,SCOREBUCKET_VLABEL,1.0,\u8bc4\u5206\u6876
zh_CN,SCORECARD_TITLE,1.0,\u8bb0\u5206\u5361
zh_CN,SCPTS_VLABEL,1.0,\u8bb0\u5206\u5361\u70b9\u6570
zh_CN,SIGN_VLABEL,1.0,\u6807\u8bb0
zh_CN,SPECIALCODEVALUES_NOTE,1.0,\u7279\u6b8a\u4ee3\u7801\u503c
zh_CN,SUMSTATS_TITLE,1.0,\u6c47\u603b\u7edf\u8ba1\u91cf
zh_CN,TARGETOUTOFRANGE_ERROR,1.0,ERROR: \u533a\u95f4\u578b\u76ee\u6807\u503c\u51fa\u73b0\u5728\u6307\u5b9a\u7684\u8303\u56f4\u4e4b\u5916\u3002
zh_CN,TEFFECTNUM_VLABEL,1.0,TScore \u6570
zh_CN,TESTEVENTRATE_VLABEL,1.0,\u6d4b\u8bd5\u6570\u636e\u4e8b\u4ef6\u7387
zh_CN,TRAINEVENTRATE_VLABEL,1.0,\u8bad\u7ec3\u6570\u636e\u4e8b\u4ef6\u7387
zh_CN,TVALUE_VLABEL,1.0,T \u503c
zh_CN,TYPE_VLABEL,1.0,\u7c7b\u578b
zh_CN,VALIDEVENTRATE_VLABEL,1.0,\u9a8c\u8bc1\u6570\u636e\u4e8b\u4ef6\u7387
zh_CN,VALUE_VLABEL,1.0,\u503c
zh_CN,VARIABLE_VLABEL,1.0,\u53d8\u91cf
zh_CN,WOEVAR_VLABEL,1.0,WOE \u53d8\u91cf
zh_CN,WTAVG_VLABEL,1.0,\u52a0\u6743\u5e73\u5747\u503c
zh_CN,WTEV_VLABEL,1.0,\u8bc1\u636e\u6743\u91cd
zh_HK,ABSCOEFF_VLABEL,1.0,\u7d55\u5c0d\u4fc2\u6578
zh_HK,ABSTVALUE_VLABEL,1.0,\u7d55\u5c0d T \u503c
zh_HK,ACCEPTEVENTCOUNT_VLABEL,1.0,\u63a5\u53d7\u4e8b\u4ef6\u8a08\u6578
zh_HK,ACCEPTEVENTRATE_VLABEL,1.0,\u63a5\u53d7\u4e8b\u4ef6\u7387
zh_HK,ACCEPTNEVENTCOUNT_VLABEL,1.0,\u63a5\u53d7\u975e\u4e8b\u4ef6\u8a08\u6578
zh_HK,ACCEPTTOTAL_VLABEL,1.0,\u63a5\u53d7\u7e3d\u8a08
zh_HK,ACTUALINFERRED_VLABEL,1.0,\u63a5\u53d7 / \u63a8\u8ad6
zh_HK,ADAVGMARGPROFIT_VLABEL,1.0,\u8abf\u6574\u5e73\u5747\u908a\u969b\u5229\u6f64
zh_HK,ADAVGTOTALPROFIT_VLABEL,1.0,\u8abf\u6574\u5e73\u5747\u7e3d\u5229\u6f64
zh_HK,ADCOUNT_VLABEL,1.0,\u8abf\u6574\u8a08\u6578
zh_HK,ADCUMAPPROVALRATE_VLABEL,1.0,\u8abf\u6574\u7d2f\u8a08\u6838\u51c6\u7387
zh_HK,ADCUMCOUNT,1.0,\u8abf\u6574\u7d2f\u8a08\u8a08\u6578
zh_HK,ADCUMEVENTRATE_VLABEL,1.0,\u8abf\u6574\u7d2f\u8a08\u4e8b\u4ef6\u7387
zh_HK,ADCUMNEVENTCOUNT_VLABEL,1.0,\u8abf\u6574\u7d2f\u8a08\u975e\u4e8b\u4ef6\u8a08\u6578
zh_HK,ADCUMNEVENTRATE_VLABEL,1.0,\u8abf\u6574\u7d2f\u8a08\u975e\u4e8b\u4ef6\u7387
zh_HK,ADEMPIRICALODDS_VLABEL,1.0,\u8abf\u6574\u7d93\u9a57\u52dd\u7b97\u6bd4
zh_HK,ADEVENTODDS_VLABEL,1.0,\u8abf\u6574\u4e8b\u4ef6\u52dd\u7b97\u6bd4
zh_HK,ADJCUMINDETRATE_VLABEL,1.0,\u8abf\u6574\u7d2f\u8a08\u4e0d\u78ba\u5b9a\u6bd4\u7387
zh_HK,ADJMARGINDETRATE_VLABEL,1.0,\u8abf\u6574\u908a\u969b\u4e0d\u78ba\u5b9a\u6bd4\u7387
zh_HK,ADLOGEVENTODDS_VLABEL,1.0,\u8abf\u6574\u5c0d\u6578 (\u4e8b\u4ef6\u52dd\u7b97\u6bd4)
zh_HK,ADMAREVENTRATE_VLABEL,1.0,\u8abf\u6574\u908a\u969b\u4e8b\u4ef6\u7387
zh_HK,ADMARNEVENTRATE_VLABEL,1.0,\u8abf\u6574\u908a\u969b\u975e\u4e8b\u4ef6\u7387
zh_HK,ADNEVENTCOUNT_VLABEL,1.0,\u8abf\u6574\u975e\u4e8b\u4ef6\u8a08\u6578
zh_HK,ADPOPPERCENTAGE_VLABEL,1.0,\u8abf\u6574\u6bcd\u9ad4\u767e\u5206\u6bd4
zh_HK,ADPROPPOP_VLABEL,1.0,\u8abf\u6574\u6bcd\u9ad4\u6bd4\u4f8b
zh_HK,ADPROPTOTEVENTCOUNT_VLABEL,1.0,\u8abf\u6574\u7e3d\u4e8b\u4ef6\u8a08\u6578\u7684\u6bd4\u4f8b
zh_HK,ADVERSECOUNT_VLABEL,1.0,\u4e0d\u826f\u539f\u56e0 %s \u8a08\u6578
zh_HK,ADVERSE_RULE_VLABEL,1.0,\u4e0d\u826f\u898f\u5247 %s
zh_HK,ADVERSE_VALUE_VLABEL,1.0,\u4e0d\u826f\u5dee\u7570 %s
zh_HK,ADVERSE_VLABEL,1.0,\u4e0d\u826f\u8b8a\u6578 %s
zh_HK,APPLYMAXBINTOTAL_VLABEL,1.0,\u5957\u7528\u6700\u5927\u7e3d\u8a08\u6578
zh_HK,APPLYMAXBINWIDTH_VLABEL,1.0,\u5957\u7528\u6700\u5927\u622a\u6b62\u503c\u5dee\u7570
zh_HK,APPLYMAXNUMBINS_VLABEL,1.0,\u5957\u7528\u6700\u5927\u7fa4\u7d44
zh_HK,APPLYMINBINDIFF_VLABEL,1.0,\u5957\u7528\u6700\u5c0f WOE \u5dee\u7570
zh_HK,APPLYMINBINTOTAL_VLABEL,1.0,\u5957\u7528\u6700\u5c0f\u7e3d\u8a08\u6578
